"ALLERGY.CODE_ALLERGY.777630348";"TRYPTIZOL tablet 25 mg"
"ALLERGY.CODE_ALLERGY.777630349";"LOCERYL NAIL LACQUER 5%"
"ALLERGY.CODE_ALLERGY.777630350";"AUGMENTIN powder for solution for injection 500 mg + 100 mg"
"ALLERGY.CODE_ALLERGY.777630351";"AUGMENTIN film-coated tablet 250 mg + 125 mg"
"ALLERGY.CODE_ALLERGY.777630352";"AUGMENTIN powder for syrup 400 mg/5 ml + 57 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630353";"AUGMENTIN film-coated tablet 875 mg + 125 mg"
"ALLERGY.CODE_ALLERGY.777630354";"AUGMENTIN powder for syrup (200 mg + 28.5 mg)/5 ml"
"ALLERGY.CODE_ALLERGY.777630355";"AMOXIL powder for oral suspension 250 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630356";"AMOXIL powder for oral suspension 125 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630357";"AMOXIL capsule, hard 500 mg"
"ALLERGY.CODE_ALLERGY.777630358";"AMOXIL capsule, hard 250 mg"
"ALLERGY.CODE_ALLERGY.777630359";"AMBISOME powder for solution for infusion 50 mg"
"ALLERGY.CODE_ALLERGY.777630360";"PENBRITIN powder for solution for injection 500 mg"
"ALLERGY.CODE_ALLERGY.777630361";"ARIMIDEX film-coated tablet 1 mg"
"ALLERGY.CODE_ALLERGY.777630362";"ANTI-D solution for injection 250 µg"
"ALLERGY.CODE_ALLERGY.777630363";"ASCORBIC ACID effervescent tablet 1 g"
"ALLERGY.CODE_ALLERGY.777630364";"DISPRIL soluble tablet 300 mg"
"ALLERGY.CODE_ALLERGY.777630365";"ASASANTINE RETARD modified-release capsule 25 mg + 200 mg"
"ALLERGY.CODE_ALLERGY.777630366";"AGGRENOX modified-release capsule, hard 200 mg + 25 mg"
"ALLERGY.CODE_ALLERGY.777630367";"SEDERGINE effervescent tablet"
"ALLERGY.CODE_ALLERGY.777630368";"TENORMIN film-coated tablet 100 mg"
"ALLERGY.CODE_ALLERGY.777630369";"TENORMIN film-coated tablet 50 mg"
"ALLERGY.CODE_ALLERGY.777630370";"TENORMIN film-coated tablet 25 mg"
"ALLERGY.CODE_ALLERGY.777630371";"TENORETIC film-coated tablet 100 mg + 25 mg"
"ALLERGY.CODE_ALLERGY.777630372";"STRATTERA capsule, hard 60 mg"
"ALLERGY.CODE_ALLERGY.777630373";"STRATTERA capsule, hard 10 mg"
"ALLERGY.CODE_ALLERGY.777630374";"STRATTERA capsule, hard 18 mg"
"ALLERGY.CODE_ALLERGY.777630375";"STRATTERA capsule, hard 25 mg"
"ALLERGY.CODE_ALLERGY.777630376";"STRATTERA capsule, hard 40 mg"
"ALLERGY.CODE_ALLERGY.777630377";"LIPITOR PARKE DAVIS film-coated tablet 20 mg"
"ALLERGY.CODE_ALLERGY.777630378";"LIPITOR PARKE DAVIS film-coated tablet 10 mg"
"ALLERGY.CODE_ALLERGY.777630379";"LIPITOR film-coated tablet 40 mg"
"ALLERGY.CODE_ALLERGY.777630380";"ATROPINE eye ointment 1%"
"ALLERGY.CODE_ALLERGY.777630381";"APITROPIN eye drops, solution 1%"
"ALLERGY.CODE_ALLERGY.777630382";"ATROPINE SULFATE solution for injection 0.6 mg/1 ml"
"ALLERGY.CODE_ALLERGY.777630383";"ATROPINE HOSPIRA solution for injection pre-loaded syringe 1 mg/10 ml"
"ALLERGY.CODE_ALLERGY.777630384";"IMURAN WELLCOME film-coated tablet 25 mg"
"ALLERGY.CODE_ALLERGY.777630385";"IMURAN film-coated tablet 50 mg"
"ALLERGY.CODE_ALLERGY.777630386";"ALLERGODIL ASTA MEDICA nasal spray, solution 0.1%"
"ALLERGY.CODE_ALLERGY.777630387";"ZITHROMAX powder for oral suspension 600 mg/15 ml"
"ALLERGY.CODE_ALLERGY.777630388";"ZITHROMAX HEINRICH MACK NACHF capsule, hard 250 mg"
"ALLERGY.CODE_ALLERGY.777630389";"AZOMYCIN capsule, hard 250 mg"
"ALLERGY.CODE_ALLERGY.777630390";"AZACTAM powder for solution for injection 1 g "
"ALLERGY.CODE_ALLERGY.777630391";"BANEOCIN cutaneous powder"
"ALLERGY.CODE_ALLERGY.777630392";"BECONASE AQUEOUS nasal spray, suspension 50 µg"
"ALLERGY.CODE_ALLERGY.777630393";"PENADUR LA powder for solution for injection 1.2 M IU"
"ALLERGY.CODE_ALLERGY.777630394";"ARTANE tablet 2 mg"
"ALLERGY.CODE_ALLERGY.777630395";"PANOXYL gel 5%"
"ALLERGY.CODE_ALLERGY.777630396";"BETASERC tablet 8 mg"
"ALLERGY.CODE_ALLERGY.777630397";"DIPROSALIC hair solution 2 % + 0.05 %"
"ALLERGY.CODE_ALLERGY.777630398";"DIPROSALIC ointment 3% + 0.05%"
"ALLERGY.CODE_ALLERGY.777630399";"BETNESOL UCB solution for injection 4 mg/ml"
"ALLERGY.CODE_ALLERGY.777630400";"GARASONE eye/ear drops, solution 0.1% + 0.3%"
"ALLERGY.CODE_ALLERGY.777630401";"BETNOVATE ointment 0.1%"
"ALLERGY.CODE_ALLERGY.777630402";"BETASONE ointment 0.1%"
"ALLERGY.CODE_ALLERGY.777630403";"BETNOVATE cutaneous liquid 0.1%"
"ALLERGY.CODE_ALLERGY.777630404";"BETNOVATE cream 0.1%"
"ALLERGY.CODE_ALLERGY.777630405";"BETNOVATE-N cream 0.1 % + 0.5%"
"ALLERGY.CODE_ALLERGY.777630406";"BETOPTIC eye drops, solution 0.5%"
"ALLERGY.CODE_ALLERGY.777630407";"LUMIGAN eye drops, solution 0.03%"
"ALLERGY.CODE_ALLERGY.777630408";"DE NOL tablet 120 mg"
"ALLERGY.CODE_ALLERGY.777630409";"ANUSOL rectal ointment"
"ALLERGY.CODE_ALLERGY.777630410";"ANUSOL suppository"
"ALLERGY.CODE_ALLERGY.777630411";"CONCOR 10 film-coated tablet 10 mg"
"ALLERGY.CODE_ALLERGY.777630412";"CONCOR 5 film-coated tablet 5 mg"
"ALLERGY.CODE_ALLERGY.777630413";"ALPHAGAN eye drops, solution 0.2%"
"ALLERGY.CODE_ALLERGY.777630414";"LEXOTANIL tablet 1.5 mg"
"ALLERGY.CODE_ALLERGY.777630415";"LEXOTANIL tablet 3 mg"
"ALLERGY.CODE_ALLERGY.777630416";"BISOLVON tablet 8 mg"
"ALLERGY.CODE_ALLERGY.777630417";"MUCOLYTE tablet 8 mg"
"ALLERGY.CODE_ALLERGY.777630418";"BISOLVON oral solution 0.8 mg/ml"
"ALLERGY.CODE_ALLERGY.777630419";"MUCOLYTE syrup 4 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630420";"PARLODEL tablet 2.5 mg"
"ALLERGY.CODE_ALLERGY.777630421";"PULMICORT nebuliser suspension 1 mg/2 ml"
"ALLERGY.CODE_ALLERGY.777630422";"PULMICORT inhalation powder, hard capsule 200 µg/dose"
"ALLERGY.CODE_ALLERGY.777630423";"PULMICORT inhalation powder, hard capsule 100 µg/dose"
"ALLERGY.CODE_ALLERGY.777630424";"SYMBICORT TURBUHALER inhalation vapour, powder 160 µg/dose + 4.5 µg/dose"
"ALLERGY.CODE_ALLERGY.777630425";"SYMBICORT TURBUHALER inhalation vapour, powder 80 µg/dose + 4.5 µg/dose"
"ALLERGY.CODE_ALLERGY.777630426";"ZYBAN prolonged-release tablet 150 mg"
"ALLERGY.CODE_ALLERGY.777630427";"BUSPAR tablet 5 mg "
"ALLERGY.CODE_ALLERGY.777630428";"DOSTINEX tablet 0.5 mg"
"ALLERGY.CODE_ALLERGY.777630429";"DIPROSALIC SCALP hair solution 2 % + 0.05 %"
"ALLERGY.CODE_ALLERGY.777630430";"CALCIJEX solution for injection 1 µg/ml"
"ALLERGY.CODE_ALLERGY.777630431";"ROCALTROL capsule, hard 0.25 µg"
"ALLERGY.CODE_ALLERGY.777630432";"CALCIUM RESONIUM oral/rectal powder "
"ALLERGY.CODE_ALLERGY.777630433";"ATACAND tablet 4 mg"
"ALLERGY.CODE_ALLERGY.777630434";"ATACAND tablet 8 mg"
"ALLERGY.CODE_ALLERGY.777630435";"ATACAND tablet 16 mg"
"ALLERGY.CODE_ALLERGY.777630436";"XELODA tablet 500 mg"
"ALLERGY.CODE_ALLERGY.777630437";"CAPOTEN tablet 25 mg"
"ALLERGY.CODE_ALLERGY.777630438";"CAPOTEN tablet 50 mg"
"ALLERGY.CODE_ALLERGY.777630439";"TEGRETOL tablet 200 mg"
"ALLERGY.CODE_ALLERGY.777630440";"TEGRETOL prolonged-release tablet 400 mg"
"ALLERGY.CODE_ALLERGY.777630441";"TEGRETOL prolonged-release tablet 200 mg"
"ALLERGY.CODE_ALLERGY.777630442";"TEGRETOL oral suspension 2%"
"ALLERGY.CODE_ALLERGY.777630443";"NEOMERCAZOLE ROCHE tablet 5 mg"
"ALLERGY.CODE_ALLERGY.777630444";"PARAPLATIN solution for injection 50 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630445";"DILATREND film-coated tablet 25 mg"
"ALLERGY.CODE_ALLERGY.777630446";"DILATREND film-coated tablet 6.25 mg"
"ALLERGY.CODE_ALLERGY.777630447";"CASTOR OIL solution "
"ALLERGY.CODE_ALLERGY.777630448";"MAXIPIME powder for solution for injection 500 mg"
"ALLERGY.CODE_ALLERGY.777630449";"MAXIPIME powder for solution for injection 1 g"
"ALLERGY.CODE_ALLERGY.777630450";"SUPRAX oral suspension 100 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630451";"CLAFORAN powder and solvent for solution for injection 1 g/4 ml"
"ALLERGY.CODE_ALLERGY.777630452";"CEFZIL powder for oral suspension 250 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630453";"CEFZIL film-coated tablet 250 mg"
"ALLERGY.CODE_ALLERGY.777630454";"CEFZIL film-coated tablet 500 mg"
"ALLERGY.CODE_ALLERGY.777630455";"FORTUM powder for solution for injection 500 mg"
"ALLERGY.CODE_ALLERGY.777630456";"FORTUM powder for solution for injection 1 g"
"ALLERGY.CODE_ALLERGY.777630457";"ROCEPHIN IM powder for solution for injection 500 mg"
"ALLERGY.CODE_ALLERGY.777630458";"ROCEPHIN IM powder for solution for injection 1 g"
"ALLERGY.CODE_ALLERGY.777630459";"ROCEPHIN IV powder for solution for injection 1 g"
"ALLERGY.CODE_ALLERGY.777630460";"ROCEPHIN IV powder for solution for injection 500 mg"
"ALLERGY.CODE_ALLERGY.777630461";"ZINNAT granules for oral suspension 125 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630462";"CEFUZIME film-coated tablet 500 mg"
"ALLERGY.CODE_ALLERGY.777630463";"ZINNAT tablet 500 mg"
"ALLERGY.CODE_ALLERGY.777630464";"CEFUZIME film-coated tablet 250 mg"
"ALLERGY.CODE_ALLERGY.777630465";"ZINNAT tablet 250 mg"
"ALLERGY.CODE_ALLERGY.777630466";"ZINNAT granules for oral suspension 250 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630467";"ZINACEF powder for solution for injection 750 mg"
"ALLERGY.CODE_ALLERGY.777630468";"CELEBREX capsule, hard 100 mg"
"ALLERGY.CODE_ALLERGY.777630469";"CELEBREX capsule, hard 200 mg"
"ALLERGY.CODE_ALLERGY.777630470";"KEFLEX powder for oral suspension 250 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630471";"KEFLEX capsule, hard 500 mg"
"ALLERGY.CODE_ALLERGY.777630472";"ZYRTEC oral solution 1 mg/ml"
"ALLERGY.CODE_ALLERGY.777630473";"ZYRTEC film-coated tablet 10 mg"
"ALLERGY.CODE_ALLERGY.777630474";"HIBISCRUB cutaneous solution 4%"
"ALLERGY.CODE_ALLERGY.777630475";"NIVAQUINE solution for injection 200 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630476";"AVLOCLOR tablet 250 mg"
"ALLERGY.CODE_ALLERGY.777630477";"LARGACTIL tablet 25 mg"
"ALLERGY.CODE_ALLERGY.777630478";"LARGACTIL solution for injection 2.5%"
"ALLERGY.CODE_ALLERGY.777630479";"STUGERON tablet 25 mg"
"ALLERGY.CODE_ALLERGY.777630480";"CIPROBAY solution for infusion 200 mg/100 ml"
"ALLERGY.CODE_ALLERGY.777630481";"CILOXAN eye drops, solution 0.3%"
"ALLERGY.CODE_ALLERGY.777630482";"CIPROBAY film-coated tablet 250 mg"
"ALLERGY.CODE_ALLERGY.777630483";"CIPROBAY film-coated tablet 500 mg"
"ALLERGY.CODE_ALLERGY.777630484";"NIMBEX WELLCOME solution for injection 2 mg/ml"
"ALLERGY.CODE_ALLERGY.777630485";"CIPRAM film-coated tablet 20 mg"
"ALLERGY.CODE_ALLERGY.777630486";"KLACID granules for oral suspension 125 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630487";"KLACID film-coated tablet 500 mg"
"ALLERGY.CODE_ALLERGY.777630488";"KLACID XL modified-release tablet 500 mg"
"ALLERGY.CODE_ALLERGY.777630489";"KLACID film-coated tablet 250 mg"
"ALLERGY.CODE_ALLERGY.777630490";"TAVEGYL solution for injection 1 mg/ml"
"ALLERGY.CODE_ALLERGY.777630491";"TAVEGYL tablet 1 mg"
"ALLERGY.CODE_ALLERGY.777630492";"DALACIN-C PHARMACIA capsule, hard 150 mg"
"ALLERGY.CODE_ALLERGY.777630493";"DALACIN-C solution for injection 150 mg/ml"
"ALLERGY.CODE_ALLERGY.777630494";"LIBRAX coated tablet 5 mg + 2.5 mg"
"ALLERGY.CODE_ALLERGY.777630495";"DERMOVATE cream 0.05%"
"ALLERGY.CODE_ALLERGY.777630496";"DERMOVATE ointment 0.05%"
"ALLERGY.CODE_ALLERGY.777630497";"DERMOVATE NN cream 0.05 % + 0.5 % + 100 000 U/g"
"ALLERGY.CODE_ALLERGY.777630498";"CLOMID coated tablet 50 mg"
"ALLERGY.CODE_ALLERGY.777630499";"RIVOTRIL oral drops, solution 2.5 mg/ml"
"ALLERGY.CODE_ALLERGY.777630500";"RIVOTRIL tablet 2 mg"
"ALLERGY.CODE_ALLERGY.777630501";"RIVOTRIL tablet 0.5 mg"
"ALLERGY.CODE_ALLERGY.777630502";"CATAPRESS tablet 0.15 mg"
"ALLERGY.CODE_ALLERGY.777630503";"CATAPRESS solution for injection 150 µg/ml"
"ALLERGY.CODE_ALLERGY.777630504";"PLAVIX film-coated tablet 75 mg"
"ALLERGY.CODE_ALLERGY.777630505";"CANESTEN BAYER GERMANY cream 1%"
"ALLERGY.CODE_ALLERGY.777630506";"CANESTEN cutaneous solution 1%"
"ALLERGY.CODE_ALLERGY.777630507";"CANESTEN vaginal tablet 100 mg"
"ALLERGY.CODE_ALLERGY.777630508";"CANESTEN vaginal tablet 500 mg"
"ALLERGY.CODE_ALLERGY.777630509";"LOTRIDERM cream 0.05% + 1%"
"ALLERGY.CODE_ALLERGY.777630510";"COLCHICINE tablet 500 µg"
"ALLERGY.CODE_ALLERGY.777630511";"AMYDRAMINE EXPECTORANT syrup 131.5 mg + 13.5 mg + 1 mg + 57 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630512";"BENYLIN syrup 12.5 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630513";"HISTALIX EXPECTORANT syrup "
"ALLERGY.CODE_ALLERGY.777630514";"BETOLVEX solution for injection 1 000 µg/1 ml"
"ALLERGY.CODE_ALLERGY.777630515";"ANDROCUR tablet 50 mg"
"ALLERGY.CODE_ALLERGY.777630516";"DIANE 35 tablet 2 mg + 0.035 mg"
"ALLERGY.CODE_ALLERGY.777630517";"DANTRIUM capsule, hard 25 mg"
"ALLERGY.CODE_ALLERGY.777630518";"DILTIAZEM AKORN solution for injection 5 mg/ml"
"ALLERGY.CODE_ALLERGY.777630519";"ARANESP solution for injection 30 µg/0.3 ml"
"ALLERGY.CODE_ALLERGY.777630520";"ARANESP solution for injection 150 µg/0.3 ml"
"ALLERGY.CODE_ALLERGY.777630521";"ARANESP solution for injection 60 µg/0.3 ml"
"ALLERGY.CODE_ALLERGY.777630522";"ARANESP solution for injection 40 µg/0.4 ml"
"ALLERGY.CODE_ALLERGY.777630523";"ARANESP solution for injection 80 µg/0.4 ml"
"ALLERGY.CODE_ALLERGY.777630524";"DESFERAL powder and solvent for solution for injection 500 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630525";"SUPRANE inhalation vapour, solution 99.9 %"
"ALLERGY.CODE_ALLERGY.777630526";"AERIUS film-coated tablet 5 mg"
"ALLERGY.CODE_ALLERGY.777630527";"AERIUS oral solution 0.5 mg/ml"
"ALLERGY.CODE_ALLERGY.777630528";"MINIRIN nasal drops, solution 0.1 mg/ml"
"ALLERGY.CODE_ALLERGY.777630529";"MINIRIN tablet 0.1 mg"
"ALLERGY.CODE_ALLERGY.777630530";"MINIRIN tablet 0.2 mg"
"ALLERGY.CODE_ALLERGY.777630531";"MINIRIN solution for injection 4 µg/ml"
"ALLERGY.CODE_ALLERGY.777630532";"MARVELON tablet 0.15 mg + 0.03 mg "
"ALLERGY.CODE_ALLERGY.777630533";"DECADRON ELIXIR oral solution 0.5 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630534";"MAXIDEX eye drops, suspension 0.1%"
"ALLERGY.CODE_ALLERGY.777630535";"MAXITROL eye ointment 0.1% + 0.35% + 6 000 IU/g"
"ALLERGY.CODE_ALLERGY.777630536";"MAXITROL eye drops, suspension"
"ALLERGY.CODE_ALLERGY.777630537";"DECADRON solution for injection 4 mg/ml"
"ALLERGY.CODE_ALLERGY.777630538";"TEARS NATURALE FORTE Lubricant eye drops, solution"
"ALLERGY.CODE_ALLERGY.777630539";"VALIUM solution for injection 10 mg/2 ml"
"ALLERGY.CODE_ALLERGY.777630540";"VALIUM tablet 2 mg"
"ALLERGY.CODE_ALLERGY.777630541";"VALIUM tablet 5 mg"
"ALLERGY.CODE_ALLERGY.777630542";"VALIUM tablet 10 mg"
"ALLERGY.CODE_ALLERGY.777630543";"STESOLID rectal solution 5 mg/2.5 ml "
"ALLERGY.CODE_ALLERGY.777630544";"VALIUM WOCKHARDT rectal solution 5 mg/2.5 ml"
"ALLERGY.CODE_ALLERGY.777630545";"VOLTAREN suppository 25 mg"
"ALLERGY.CODE_ALLERGY.777630546";"VOLTAREN suppository 100 mg"
"ALLERGY.CODE_ALLERGY.777630547";"CLOFEN suppository 100 mg"
"ALLERGY.CODE_ALLERGY.777630548";"NACLOF eye drops, solution 0.1%"
"ALLERGY.CODE_ALLERGY.777630549";"VOLTAREN tablet 50 mg"
"ALLERGY.CODE_ALLERGY.777630550";"VOLTAREN RETARD CIBA GEIGY tablet 100 mg"
"ALLERGY.CODE_ALLERGY.777630551";"VOLTAREN suppository 12.5 mg"
"ALLERGY.CODE_ALLERGY.777630552";"VOLTAREN suppository 50 mg"
"ALLERGY.CODE_ALLERGY.777630553";"CLOFEN suppository 50 mg"
"ALLERGY.CODE_ALLERGY.777630554";"DIGIBIND powder for solution for injection 38 mg"
"ALLERGY.CODE_ALLERGY.777630555";"DILZEM tablet 60 mg"
"ALLERGY.CODE_ALLERGY.777630556";"DILZEM prolonged-release tablet 90 mg"
"ALLERGY.CODE_ALLERGY.777630557";"VIBROCIL nasal gel"
"ALLERGY.CODE_ALLERGY.777630558";"FENISTIL 24 prolonged-release capsule, hard 4 mg"
"ALLERGY.CODE_ALLERGY.777630559";"DAFLON film-coated tablet 450 mg + 50 mg"
"ALLERGY.CODE_ALLERGY.777630560";"BENADRYL 50 mg/ml"
"ALLERGY.CODE_ALLERGY.777630561";"PERSANTIN coated tablet 75 mg"
"ALLERGY.CODE_ALLERGY.777630562";"MOTILIUM suppository 10 mg"
"ALLERGY.CODE_ALLERGY.777630563";"MOTILIUM suppository 30 mg"
"ALLERGY.CODE_ALLERGY.777630564";"MOTILIUM suppository 60 mg"
"ALLERGY.CODE_ALLERGY.777630565";"MOTILIUM oral suspension 1 mg/ml"
"ALLERGY.CODE_ALLERGY.777630566";"MOTILIUM tablet 10 mg"
"ALLERGY.CODE_ALLERGY.777630567";"COSOPT eye drops, solution 2 % + 0.5 %"
"ALLERGY.CODE_ALLERGY.777630568";"TRUSOPT eye drops, solution 2%"
"ALLERGY.CODE_ALLERGY.777630569";"VIBRAMYCIN tablet 100 mg"
"ALLERGY.CODE_ALLERGY.777630570";"DOTUR capsule, hard 100 mg"
"ALLERGY.CODE_ALLERGY.777630571";"YASMIN film-coated tablet"
"ALLERGY.CODE_ALLERGY.777630572";"OILATUM cream 6 % + 15 %"
"ALLERGY.CODE_ALLERGY.777630573";"RENITEC tablet 5 mg"
"ALLERGY.CODE_ALLERGY.777630574";"RENITEC tablet 20 mg"
"ALLERGY.CODE_ALLERGY.777630575";"RENITEC tablet 10 mg"
"ALLERGY.CODE_ALLERGY.777630576";"CLEXANE solution for injection 4 000 anti-Xa IU/0.4 ml"
"ALLERGY.CODE_ALLERGY.777630577";"CLEXANE solution for injection 6 000 anti-Xa IU/0.6 ml"
"ALLERGY.CODE_ALLERGY.777630578";"CLEXANE solution for injection 2 000 anti-Xa IU/0.2 ml"
"ALLERGY.CODE_ALLERGY.777630579";"EPHEDRINE SULFATE solution for injection 50 mg/ml"
"ALLERGY.CODE_ALLERGY.777630580";"MIGRIL tablet"
"ALLERGY.CODE_ALLERGY.777630581";"ZINERYT cutaneous liquid"
"ALLERGY.CODE_ALLERGY.777630582";"CIPRALEX film-coated tablet 10 mg"
"ALLERGY.CODE_ALLERGY.777630583";"BREVIBLOC solution for injection 10 mg/ml"
"ALLERGY.CODE_ALLERGY.777630584";"NEXIUM film-coated tablet 20 mg"
"ALLERGY.CODE_ALLERGY.777630585";"NEXIUM film-coated tablet 40 mg"
"ALLERGY.CODE_ALLERGY.777630586";"ESTRADERM TTS transdermal patch 50 µg/24 h"
"ALLERGY.CODE_ALLERGY.777630587";"ESTRADERM TTS transdermal patch 25 µg/24 h"
"ALLERGY.CODE_ALLERGY.777630588";"MYAMBUTOL tablet 400 mg"
"ALLERGY.CODE_ALLERGY.777630589";"INTRALIPID emulsion for solution for injection 200 mg/ml"
"ALLERGY.CODE_ALLERGY.777630590";"PLENDIL prolonged-release tablet 5 mg"
"ALLERGY.CODE_ALLERGY.777630591";"PLENDIL prolonged-release tablet 10 mg"
"ALLERGY.CODE_ALLERGY.777630592";"FEFOL SAPANSULES SMITHKLINE capsule, hard 500 µg + 150 mg"
"ALLERGY.CODE_ALLERGY.777630593";"KDIRON syrup 40 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630594";"KDIRON oral drops, solution 25 mg/ml"
"ALLERGY.CODE_ALLERGY.777630595";"TELFAST film-coated tablet 120 mg"
"ALLERGY.CODE_ALLERGY.777630596";"TELFAST film-coated tablet 180 mg"
"ALLERGY.CODE_ALLERGY.777630597";"NEUPOGEN solution for injection 30 MU"
"ALLERGY.CODE_ALLERGY.777630598";"PROSCAR tablet 5 mg"
"ALLERGY.CODE_ALLERGY.777630599";"TAMBOCOR solution for injection 10 mg/ml"
"ALLERGY.CODE_ALLERGY.777630600";"TAMBOCOR tablet 100 mg"
"ALLERGY.CODE_ALLERGY.777630601";"FLOXAPEN capsule, hard 250 mg"
"ALLERGY.CODE_ALLERGY.777630602";"DIFLUCAN solution for infusion 2 mg/ml"
"ALLERGY.CODE_ALLERGY.777630603";"FLORINEF tablet 100 µg"
"ALLERGY.CODE_ALLERGY.777630604";"ANEXATE solution for injection 0.5 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630605";"LOCASALEN ointment 0.02% + 3%"
"ALLERGY.CODE_ALLERGY.777630606";"SIBELIUM capsule, hard 5 mg"
"ALLERGY.CODE_ALLERGY.777630607";"TRILUMA cream 0.01% + 4% + 0.05%"
"ALLERGY.CODE_ALLERGY.777630608";"PROCTO SYNALAR rectal ointment"
"ALLERGY.CODE_ALLERGY.777630609";"PROCTO SYNALAR suppository"
"ALLERGY.CODE_ALLERGY.777630610";"FLUCON eye drops, solution 0.1%"
"ALLERGY.CODE_ALLERGY.777630611";"PROZAC oral solution 20 mg/5 ml"
"ALLERGY.CODE_ALLERGY.777630612";"PROZAC capsule, hard 20 mg"
"ALLERGY.CODE_ALLERGY.777630613";"PROZAC Weekly prolonged-release capsule, hard 90 mg"
"ALLERGY.CODE_ALLERGY.777630614";"FLUANXOL DEPOT solution for injection 20 mg/ml"
"ALLERGY.CODE_ALLERGY.777630615";"FLUANXOL DEPOT solution for injection 100 mg/ml"
"ALLERGY.CODE_ALLERGY.777630616";"FLIXONASE AQUEOUS nasal spray, suspension 0.05%"
"ALLERGY.CODE_ALLERGY.777630617";"FLIXOTIDE 50 pressurised inhalation, suspension 50 µg"
"ALLERGY.CODE_ALLERGY.777630618";"FLIXOTIDE DISKUS GLAXO UK inhalation powder 250 µg"
"ALLERGY.CODE_ALLERGY.777630619";"FLIXOTIDE DISKUS GLAXO UK inhalation powder 100 µg"
"ALLERGY.CODE_ALLERGY.777630620";"FLIXOTIDE 250 pressurised inhalation, suspension 250 µg"
"ALLERGY.CODE_ALLERGY.777630621";"FLIXOTIDE 125 pressurised inhalation, suspension 125 µg"
"ALLERGY.CODE_ALLERGY.777630622";"LESCOL prolonged-release tablet 80 mg"
"ALLERGY.CODE_ALLERGY.777630623";"FAVERIN film-coated tablet 50 mg"
