"ALLERGY.CODE_ALLERGY.8881072620";"A";"Y";"";"Y";"";"8881072620";"888000000";"FR";"TMP13.6FR19894";"FR";"10";"";"";"FR        19894"
"ALLERGY.CODE_ALLERGY.8881072621";"A";"Y";"";"Y";"";"8881072621";"888000000";"FR";"TMP13.6FR19897";"FR";"10";"";"";"FR        19897"
"ALLERGY.CODE_ALLERGY.8881072622";"A";"Y";"";"Y";"";"8881072622";"888000000";"FR";"TMP13.6FR17744";"FR";"10";"";"";"FR        17744"
"ALLERGY.CODE_ALLERGY.8881072623";"A";"Y";"";"Y";"";"8881072623";"888000000";"FR";"TMP13.6FR19917";"FR";"10";"";"";"FR        19917"
"ALLERGY.CODE_ALLERGY.8881072624";"A";"Y";"";"Y";"";"8881072624";"888000000";"FR";"TMP13.6FR6100";"FR";"10";"";"";"FR        6100"
"ALLERGY.CODE_ALLERGY.8881072625";"A";"Y";"";"Y";"";"8881072625";"888000000";"FR";"TMP13.6FR22631";"FR";"10";"";"";"FR        22631"
"ALLERGY.CODE_ALLERGY.8881072626";"A";"Y";"";"Y";"";"8881072626";"888000000";"FR";"TMP13.6FR19860";"FR";"10";"";"";"FR        19860"
"ALLERGY.CODE_ALLERGY.8881072627";"A";"Y";"";"Y";"";"8881072627";"888000000";"FR";"TMP13.6FR1266";"FR";"10";"";"";"FR        1266"
"ALLERGY.CODE_ALLERGY.8881072628";"A";"Y";"";"Y";"";"8881072628";"888000000";"FR";"TMP13.6FR22974";"FR";"10";"";"";"FR        22974"
"ALLERGY.CODE_ALLERGY.8881072629";"A";"Y";"";"Y";"";"8881072629";"888000000";"FR";"TMP13.6FR19888";"FR";"10";"";"";"FR        19888"
"ALLERGY.CODE_ALLERGY.8881072630";"A";"Y";"";"Y";"";"8881072630";"888000000";"FR";"TMP13.6FR23287";"FR";"10";"";"";"FR        23287"
"ALLERGY.CODE_ALLERGY.8881072631";"A";"Y";"";"Y";"";"8881072631";"888000000";"FR";"TMP13.6FR5760";"FR";"10";"";"";"FR        5760"
"ALLERGY.CODE_ALLERGY.8881072632";"A";"Y";"";"Y";"";"8881072632";"888000000";"FR";"TMP13.6FR4253";"FR";"10";"";"";"FR        4253"
"ALLERGY.CODE_ALLERGY.8881072633";"A";"Y";"";"Y";"";"8881072633";"888000000";"FR";"TMP13.6FR16640";"FR";"10";"";"";"FR        16640"
"ALLERGY.CODE_ALLERGY.8881072634";"A";"Y";"";"Y";"";"8881072634";"888000000";"FR";"TMP13.6FR19996";"FR";"10";"";"";"FR        19996"
"ALLERGY.CODE_ALLERGY.8881072635";"A";"Y";"";"Y";"";"8881072635";"888000000";"FR";"TMP13.6FR15848";"FR";"10";"";"";"FR        15848"
"ALLERGY.CODE_ALLERGY.8881072636";"A";"Y";"";"Y";"";"8881072636";"888000000";"FR";"TMP13.6FR15846";"FR";"10";"";"";"FR        15846"
"ALLERGY.CODE_ALLERGY.8881072637";"A";"Y";"";"Y";"";"8881072637";"888000000";"FR";"TMP13.6FR20333";"FR";"10";"";"";"FR        20333"
"ALLERGY.CODE_ALLERGY.8881072638";"A";"Y";"";"Y";"";"8881072638";"888000000";"FR";"TMP13.6FR20217";"FR";"10";"";"";"FR        20217"
"ALLERGY.CODE_ALLERGY.8881072639";"A";"Y";"";"Y";"";"8881072639";"888000000";"FR";"TMP13.6FR20224";"FR";"10";"";"";"FR        20224"
"ALLERGY.CODE_ALLERGY.8881072640";"A";"Y";"";"Y";"";"8881072640";"888000000";"FR";"TMP13.6FR20240";"FR";"10";"";"";"FR        20240"
"ALLERGY.CODE_ALLERGY.8881072641";"A";"Y";"";"Y";"";"8881072641";"888000000";"FR";"TMP13.6FR23339";"FR";"10";"";"";"FR        23339"
"ALLERGY.CODE_ALLERGY.8881072642";"A";"Y";"";"Y";"";"8881072642";"888000000";"FR";"TMP13.6FR1873";"FR";"10";"";"";"FR        1873"
"ALLERGY.CODE_ALLERGY.8881072643";"A";"Y";"";"Y";"";"8881072643";"888000000";"FR";"TMP13.6FR19257";"FR";"10";"";"";"FR        19257"
"ALLERGY.CODE_ALLERGY.8881072644";"A";"Y";"";"Y";"";"8881072644";"888000000";"FR";"TMP13.6FR23064";"FR";"10";"";"";"FR        23064"
"ALLERGY.CODE_ALLERGY.8881072645";"A";"Y";"";"Y";"";"8881072645";"888000000";"FR";"TMP13.6FR18629";"FR";"10";"";"";"FR        18629"
"ALLERGY.CODE_ALLERGY.8881072646";"A";"Y";"";"Y";"";"8881072646";"888000000";"FR";"TMP13.6FR99";"FR";"10";"";"";"FR        99"
"ALLERGY.CODE_ALLERGY.8881072647";"A";"Y";"";"Y";"";"8881072647";"888000000";"FR";"TMP13.6FR4380";"FR";"10";"";"";"FR        4380"
"ALLERGY.CODE_ALLERGY.8881072648";"A";"Y";"";"Y";"";"8881072648";"888000000";"FR";"TMP13.6FR23051";"FR";"10";"";"";"FR        23051"
"ALLERGY.CODE_ALLERGY.8881072649";"A";"Y";"";"Y";"";"8881072649";"888000000";"FR";"TMP13.6FR5789";"FR";"10";"";"";"FR        5789"
"ALLERGY.CODE_ALLERGY.8881072650";"A";"Y";"";"Y";"";"8881072650";"888000000";"FR";"TMP13.6FR15537";"FR";"10";"";"";"FR        15537"
"ALLERGY.CODE_ALLERGY.8881072651";"A";"Y";"";"Y";"";"8881072651";"888000000";"FR";"TMP13.6FR307";"FR";"10";"";"";"FR        307"
"ALLERGY.CODE_ALLERGY.8881072652";"A";"Y";"";"Y";"";"8881072652";"888000000";"FR";"TMP13.6FR19223";"FR";"10";"";"";"FR        19223"
"ALLERGY.CODE_ALLERGY.8881072653";"A";"Y";"";"Y";"";"8881072653";"888000000";"FR";"TMP13.6FR310";"FR";"10";"";"";"FR        310"
"ALLERGY.CODE_ALLERGY.8881072654";"A";"Y";"";"Y";"";"8881072654";"888000000";"FR";"TMP13.6FR22957";"FR";"10";"";"";"FR        22957"
"ALLERGY.CODE_ALLERGY.8881072655";"A";"Y";"";"Y";"";"8881072655";"888000000";"FR";"TMP13.6FR18479";"FR";"10";"";"";"FR        18479"
"ALLERGY.CODE_ALLERGY.8881072656";"A";"Y";"";"Y";"";"8881072656";"888000000";"FR";"TMP13.6FR7346";"FR";"10";"";"";"FR        7346"
"ALLERGY.CODE_ALLERGY.8881072657";"A";"Y";"";"Y";"";"8881072657";"888000000";"FR";"TMP13.6FR19010";"FR";"10";"";"";"FR        19010"
"ALLERGY.CODE_ALLERGY.8881072658";"A";"Y";"";"Y";"";"8881072658";"888000000";"FR";"TMP13.6FR6493";"FR";"10";"";"";"FR        6493"
"ALLERGY.CODE_ALLERGY.8881072659";"A";"Y";"";"Y";"";"8881072659";"888000000";"FR";"TMP13.6FR6527";"FR";"10";"";"";"FR        6527"
"ALLERGY.CODE_ALLERGY.8881072660";"A";"Y";"";"Y";"";"8881072660";"888000000";"FR";"TMP13.6FR3749";"FR";"10";"";"";"FR        3749"
"ALLERGY.CODE_ALLERGY.8881072661";"A";"Y";"";"Y";"";"8881072661";"888000000";"FR";"TMP13.6FR1454";"FR";"10";"";"";"FR        1454"
"ALLERGY.CODE_ALLERGY.8881072662";"A";"Y";"";"Y";"";"8881072662";"888000000";"FR";"TMP13.6FR20099";"FR";"10";"";"";"FR        20099"
"ALLERGY.CODE_ALLERGY.8881072663";"A";"Y";"";"Y";"";"8881072663";"888000000";"FR";"TMP13.6FR4260";"FR";"10";"";"";"FR        4260"
"ALLERGY.CODE_ALLERGY.8881072664";"A";"Y";"";"Y";"";"8881072664";"888000000";"FR";"TMP13.6FR19715";"FR";"10";"";"";"FR        19715"
"ALLERGY.CODE_ALLERGY.8881072665";"A";"Y";"";"Y";"";"8881072665";"888000000";"FR";"TMP13.6FR22844";"FR";"10";"";"";"FR        22844"
"ALLERGY.CODE_ALLERGY.8881072666";"A";"Y";"";"Y";"";"8881072666";"888000000";"FR";"TMP13.6FR795";"FR";"10";"";"";"FR        795"
"ALLERGY.CODE_ALLERGY.8881072667";"A";"Y";"";"Y";"";"8881072667";"888000000";"FR";"TMP13.6FR23642";"FR";"10";"";"";"FR        23642"
"ALLERGY.CODE_ALLERGY.8881072668";"A";"Y";"";"Y";"";"8881072668";"888000000";"FR";"TMP13.6FR1138";"FR";"10";"";"";"FR        1138"
"ALLERGY.CODE_ALLERGY.8881072669";"A";"Y";"";"Y";"";"8881072669";"888000000";"FR";"TMP13.6FR18924";"FR";"10";"";"";"FR        18924"
"ALLERGY.CODE_ALLERGY.8881072670";"A";"Y";"";"Y";"";"8881072670";"888000000";"FR";"TMP13.6FR1183";"FR";"10";"";"";"FR        1183"
"ALLERGY.CODE_ALLERGY.8881072671";"A";"Y";"";"Y";"";"8881072671";"888000000";"FR";"TMP13.6FR23361";"FR";"10";"";"";"FR        23361"
"ALLERGY.CODE_ALLERGY.8881072672";"A";"Y";"";"Y";"";"8881072672";"888000000";"FR";"TMP13.6FR19815";"FR";"10";"";"";"FR        19815"
"ALLERGY.CODE_ALLERGY.8881072673";"A";"Y";"";"Y";"";"8881072673";"888000000";"FR";"TMP13.6FR3965";"FR";"10";"";"";"FR        3965"
"ALLERGY.CODE_ALLERGY.8881072674";"A";"Y";"";"Y";"";"8881072674";"888000000";"FR";"TMP13.6FR660";"FR";"10";"";"";"FR        660"
"ALLERGY.CODE_ALLERGY.8881072675";"A";"Y";"";"Y";"";"8881072675";"888000000";"FR";"TMP13.6FR668";"FR";"10";"";"";"FR        668"
"ALLERGY.CODE_ALLERGY.8881072676";"A";"Y";"";"Y";"";"8881072676";"888000000";"FR";"TMP13.6FR21733";"FR";"10";"";"";"FR        21733"
"ALLERGY.CODE_ALLERGY.8881072677";"A";"Y";"";"Y";"";"8881072677";"888000000";"FR";"TMP13.6FR3742";"FR";"10";"";"";"FR        3742"
"ALLERGY.CODE_ALLERGY.8881072678";"A";"Y";"";"Y";"";"8881072678";"888000000";"FR";"TMP13.6FR14270";"FR";"10";"";"";"FR        14270"
"ALLERGY.CODE_ALLERGY.8881072679";"A";"Y";"";"Y";"";"8881072679";"888000000";"FR";"TMP13.6FR3919";"FR";"10";"";"";"FR        3919"
"ALLERGY.CODE_ALLERGY.8881072680";"A";"Y";"";"Y";"";"8881072680";"888000000";"FR";"TMP13.6FR4029";"FR";"10";"";"";"FR        4029"
"ALLERGY.CODE_ALLERGY.8881072681";"A";"Y";"";"Y";"";"8881072681";"888000000";"FR";"TMP13.6FR7763";"FR";"10";"";"";"FR        7763"
"ALLERGY.CODE_ALLERGY.8881072682";"A";"Y";"";"Y";"";"8881072682";"888000000";"FR";"TMP13.6FR21623";"FR";"10";"";"";"FR        21623"
"ALLERGY.CODE_ALLERGY.8881072683";"A";"Y";"";"Y";"";"8881072683";"888000000";"FR";"TMP13.6FR3471";"FR";"10";"";"";"FR        3471"
"ALLERGY.CODE_ALLERGY.8881072684";"A";"Y";"";"Y";"";"8881072684";"888000000";"FR";"TMP13.6FR23922";"FR";"10";"";"";"FR        23922"
"ALLERGY.CODE_ALLERGY.8881072685";"A";"Y";"";"Y";"";"8881072685";"888000000";"FR";"TMP13.6FR3562";"FR";"10";"";"";"FR        3562"
"ALLERGY.CODE_ALLERGY.8881072686";"A";"Y";"";"Y";"";"8881072686";"888000000";"FR";"TMP13.6FR3573";"FR";"10";"";"";"FR        3573"
"ALLERGY.CODE_ALLERGY.8881072687";"A";"Y";"";"Y";"";"8881072687";"888000000";"FR";"TMP13.6FR21677";"FR";"10";"";"";"FR        21677"
"ALLERGY.CODE_ALLERGY.8881072688";"A";"Y";"";"Y";"";"8881072688";"888000000";"FR";"TMP13.6FR5656";"FR";"10";"";"";"FR        5656"
"ALLERGY.CODE_ALLERGY.8881072689";"A";"Y";"";"Y";"";"8881072689";"888000000";"FR";"TMP13.6FR21060";"FR";"10";"";"";"FR        21060"
"ALLERGY.CODE_ALLERGY.8881072690";"A";"Y";"";"Y";"";"8881072690";"888000000";"FR";"TMP13.6FR18408";"FR";"10";"";"";"FR        18408"
"ALLERGY.CODE_ALLERGY.8881072691";"A";"Y";"";"Y";"";"8881072691";"888000000";"FR";"TMP13.6FR23436";"FR";"10";"";"";"FR        23436"
"ALLERGY.CODE_ALLERGY.8881072692";"A";"Y";"";"Y";"";"8881072692";"888000000";"FR";"TMP13.6FR12347";"FR";"10";"";"";"FR        12347"
"ALLERGY.CODE_ALLERGY.8881072693";"A";"Y";"";"Y";"";"8881072693";"888000000";"FR";"TMP13.6FR2486";"FR";"10";"";"";"FR        2486"
"ALLERGY.CODE_ALLERGY.8881072694";"A";"Y";"";"Y";"";"8881072694";"888000000";"FR";"TMP13.6FR13176";"FR";"10";"";"";"FR        13176"
"ALLERGY.CODE_ALLERGY.8881072695";"A";"Y";"";"Y";"";"8881072695";"888000000";"FR";"TMP13.6FR2800";"FR";"10";"";"";"FR        2800"
"ALLERGY.CODE_ALLERGY.8881072696";"A";"Y";"";"Y";"";"8881072696";"888000000";"FR";"TMP13.6FR2499";"FR";"10";"";"";"FR        2499"
"ALLERGY.CODE_ALLERGY.8881072697";"A";"Y";"";"Y";"";"8881072697";"888000000";"FR";"TMP13.6FR21098";"FR";"10";"";"";"FR        21098"
"ALLERGY.CODE_ALLERGY.8881072698";"A";"Y";"";"Y";"";"8881072698";"888000000";"FR";"TMP13.6FR21988";"FR";"10";"";"";"FR        21988"
"ALLERGY.CODE_ALLERGY.8881072699";"A";"Y";"";"Y";"";"8881072699";"888000000";"FR";"TMP13.6FR18608";"FR";"10";"";"";"FR        18608"
"ALLERGY.CODE_ALLERGY.8881072700";"A";"Y";"";"Y";"";"8881072700";"888000000";"FR";"TMP13.6FR18682";"FR";"10";"";"";"FR        18682"
"ALLERGY.CODE_ALLERGY.8881072701";"A";"Y";"";"Y";"";"8881072701";"888000000";"FR";"TMP13.6FR21526";"FR";"10";"";"";"FR        21526"
"ALLERGY.CODE_ALLERGY.8881072702";"A";"Y";"";"Y";"";"8881072702";"888000000";"FR";"TMP13.6FR21558";"FR";"10";"";"";"FR        21558"
"ALLERGY.CODE_ALLERGY.8881072703";"A";"Y";"";"Y";"";"8881072703";"888000000";"FR";"TMP13.6FR15320";"FR";"10";"";"";"FR        15320"
"ALLERGY.CODE_ALLERGY.8881072704";"A";"Y";"";"Y";"";"8881072704";"888000000";"FR";"TMP13.6FR3388";"FR";"10";"";"";"FR        3388"
"ALLERGY.CODE_ALLERGY.8881072705";"A";"Y";"";"Y";"";"8881072705";"888000000";"FR";"TMP13.6FR20418";"FR";"10";"";"";"FR        20418"
"ALLERGY.CODE_ALLERGY.8881072706";"A";"Y";"";"Y";"";"8881072706";"888000000";"FR";"TMP13.6FR3754";"FR";"10";"";"";"FR        3754"
"ALLERGY.CODE_ALLERGY.8881072707";"A";"Y";"";"Y";"";"8881072707";"888000000";"FR";"TMP13.6FR20590";"FR";"10";"";"";"FR        20590"
"ALLERGY.CODE_ALLERGY.8881072708";"A";"Y";"";"Y";"";"8881072708";"888000000";"FR";"TMP13.6FR5596";"FR";"10";"";"";"FR        5596"
"ALLERGY.CODE_ALLERGY.8881072709";"A";"Y";"";"Y";"";"8881072709";"888000000";"FR";"TMP13.6FR10235";"FR";"10";"";"";"FR        10235"
"ALLERGY.CODE_ALLERGY.8881072710";"A";"Y";"";"Y";"";"8881072710";"888000000";"FR";"TMP13.6FR20423";"FR";"10";"";"";"FR        20423"
"ALLERGY.CODE_ALLERGY.8881072711";"A";"Y";"";"Y";"";"8881072711";"888000000";"FR";"TMP13.6FR18923";"FR";"10";"";"";"FR        18923"
"ALLERGY.CODE_ALLERGY.8881072712";"A";"Y";"";"Y";"";"8881072712";"888000000";"FR";"TMP13.6FR18233";"FR";"10";"";"";"FR        18233"
"ALLERGY.CODE_ALLERGY.8881072713";"A";"Y";"";"Y";"";"8881072713";"888000000";"FR";"TMP13.6FR20449";"FR";"10";"";"";"FR        20449"
"ALLERGY.CODE_ALLERGY.8881072714";"A";"Y";"";"Y";"";"8881072714";"888000000";"FR";"TMP13.6FR21291";"FR";"10";"";"";"FR        21291"
"ALLERGY.CODE_ALLERGY.8881072715";"A";"Y";"";"Y";"";"8881072715";"888000000";"FR";"TMP13.6FR20610";"FR";"10";"";"";"FR        20610"
"ALLERGY.CODE_ALLERGY.8881072716";"A";"Y";"";"Y";"";"8881072716";"888000000";"FR";"TMP13.6FR20944";"FR";"10";"";"";"FR        20944"
"ALLERGY.CODE_ALLERGY.8881072717";"A";"Y";"";"Y";"";"8881072717";"888000000";"FR";"TMP13.6FR4038";"FR";"10";"";"";"FR        4038"
"ALLERGY.CODE_ALLERGY.8881072718";"A";"Y";"";"Y";"";"8881072718";"888000000";"FR";"TMP13.6FR20464";"FR";"10";"";"";"FR        20464"
"ALLERGY.CODE_ALLERGY.8881072719";"A";"Y";"";"Y";"";"8881072719";"888000000";"FR";"TMP13.6FR2046";"FR";"10";"";"";"FR        2046"
"ALLERGY.CODE_ALLERGY.8881072720";"A";"Y";"";"Y";"";"8881072720";"888000000";"FR";"TMP13.6FR21318";"FR";"10";"";"";"FR        21318"
"ALLERGY.CODE_ALLERGY.8881072721";"A";"Y";"";"Y";"";"8881072721";"888000000";"FR";"TMP13.6FR20635";"FR";"10";"";"";"FR        20635"
"ALLERGY.CODE_ALLERGY.8881072722";"A";"Y";"";"Y";"";"8881072722";"888000000";"FR";"TMP13.6FR20946";"FR";"10";"";"";"FR        20946"
"ALLERGY.CODE_ALLERGY.8881072723";"A";"Y";"";"Y";"";"8881072723";"888000000";"FR";"TMP13.6FR20947";"FR";"10";"";"";"FR        20947"
"ALLERGY.CODE_ALLERGY.8881072724";"A";"Y";"";"Y";"";"8881072724";"888000000";"FR";"TMP13.6FR16991";"FR";"10";"";"";"FR        16991"
"ALLERGY.CODE_ALLERGY.8881072725";"A";"Y";"";"Y";"";"8881072725";"888000000";"FR";"TMP13.6FR20649";"FR";"10";"";"";"FR        20649"
"ALLERGY.CODE_ALLERGY.8881072726";"A";"Y";"";"Y";"";"8881072726";"888000000";"FR";"TMP13.6FR20652";"FR";"10";"";"";"FR        20652"
"ALLERGY.CODE_ALLERGY.8881072727";"A";"Y";"";"Y";"";"8881072727";"888000000";"FR";"TMP13.6FR20503";"FR";"10";"";"";"FR        20503"
"ALLERGY.CODE_ALLERGY.8881072728";"A";"Y";"";"Y";"";"8881072728";"888000000";"FR";"TMP13.6FR23344";"FR";"10";"";"";"FR        23344"
"ALLERGY.CODE_ALLERGY.8881072729";"A";"Y";"";"Y";"";"8881072729";"888000000";"FR";"TMP13.6FR23300";"FR";"10";"";"";"FR        23300"
"ALLERGY.CODE_ALLERGY.8881072730";"A";"Y";"";"Y";"";"8881072730";"888000000";"FR";"TMP13.6FR20672";"FR";"10";"";"";"FR        20672"
"ALLERGY.CODE_ALLERGY.8881072731";"A";"Y";"";"Y";"";"8881072731";"888000000";"FR";"TMP13.6FR20679";"FR";"10";"";"";"FR        20679"
"ALLERGY.CODE_ALLERGY.8881072732";"A";"Y";"";"Y";"";"8881072732";"888000000";"FR";"TMP13.6FR20681";"FR";"10";"";"";"FR        20681"
"ALLERGY.CODE_ALLERGY.8881072733";"A";"Y";"";"Y";"";"8881072733";"888000000";"FR";"TMP13.6FR23196";"FR";"10";"";"";"FR        23196"
"ALLERGY.CODE_ALLERGY.8881072734";"A";"Y";"";"Y";"";"8881072734";"888000000";"FR";"TMP13.6FR2120";"FR";"10";"";"";"FR        2120"
"ALLERGY.CODE_ALLERGY.8881072735";"A";"Y";"";"Y";"";"8881072735";"888000000";"FR";"TMP13.6FR20688";"FR";"10";"";"";"FR        20688"
"ALLERGY.CODE_ALLERGY.8881072736";"A";"Y";"";"Y";"";"8881072736";"888000000";"FR";"TMP13.6FR20523";"FR";"10";"";"";"FR        20523"
"ALLERGY.CODE_ALLERGY.8881072737";"A";"Y";"";"Y";"";"8881072737";"888000000";"FR";"TMP13.6FR3151";"FR";"10";"";"";"FR        3151"
"ALLERGY.CODE_ALLERGY.8881072738";"A";"Y";"";"Y";"";"8881072738";"888000000";"FR";"TMP13.6FR2366";"FR";"10";"";"";"FR        2366"
"ALLERGY.CODE_ALLERGY.8881072739";"A";"Y";"";"Y";"";"8881072739";"888000000";"FR";"TMP13.6FR22978";"FR";"10";"";"";"FR        22978"
"ALLERGY.CODE_ALLERGY.8881072740";"A";"Y";"";"Y";"";"8881072740";"888000000";"FR";"TMP13.6FR2373";"FR";"10";"";"";"FR        2373"
"ALLERGY.CODE_ALLERGY.8881072741";"A";"Y";"";"Y";"";"8881072741";"888000000";"FR";"TMP13.6FR2379";"FR";"10";"";"";"FR        2379"
"ALLERGY.CODE_ALLERGY.8881072742";"A";"Y";"";"Y";"";"8881072742";"888000000";"FR";"TMP13.6FR18699";"FR";"10";"";"";"FR        18699"
"ALLERGY.CODE_ALLERGY.8881072743";"A";"Y";"";"Y";"";"8881072743";"888000000";"FR";"TMP13.6FR21026";"FR";"10";"";"";"FR        21026"
"ALLERGY.CODE_ALLERGY.8881072744";"A";"Y";"";"Y";"";"8881072744";"888000000";"FR";"TMP13.6FR21028";"FR";"10";"";"";"FR        21028"
"ALLERGY.CODE_ALLERGY.8881072745";"A";"Y";"";"Y";"";"8881072745";"888000000";"FR";"TMP13.6FR21030";"FR";"10";"";"";"FR        21030"
"ALLERGY.CODE_ALLERGY.8881072746";"A";"Y";"";"Y";"";"8881072746";"888000000";"FR";"TMP13.6FR5589";"FR";"10";"";"";"FR        5589"
"ALLERGY.CODE_ALLERGY.8881072747";"A";"Y";"";"Y";"";"8881072747";"888000000";"FR";"TMP13.6FR6013";"FR";"10";"";"";"FR        6013"
"ALLERGY.CODE_ALLERGY.8881072748";"A";"Y";"";"Y";"";"8881072748";"888000000";"FR";"TMP13.6FR20545";"FR";"10";"";"";"FR        20545"
"ALLERGY.CODE_ALLERGY.8881072749";"A";"Y";"";"Y";"";"8881072749";"888000000";"FR";"TMP13.6FR5655";"FR";"10";"";"";"FR        5655"
"ALLERGY.CODE_ALLERGY.8881072750";"A";"Y";"";"Y";"";"8881072750";"888000000";"FR";"TMP13.6FR21040";"FR";"10";"";"";"FR        21040"
"ALLERGY.CODE_ALLERGY.8881072751";"A";"Y";"";"Y";"";"8881072751";"888000000";"FR";"TMP13.6FR21043";"FR";"10";"";"";"FR        21043"
"ALLERGY.CODE_ALLERGY.8881072752";"A";"Y";"";"Y";"";"8881072752";"888000000";"FR";"TMP13.6FR4021";"FR";"10";"";"";"FR        4021"
"ALLERGY.CODE_ALLERGY.8881072753";"A";"Y";"";"Y";"";"8881072753";"888000000";"FR";"TMP13.6FR18858";"FR";"10";"";"";"FR        18858"
"ALLERGY.CODE_ALLERGY.8881072754";"A";"Y";"";"Y";"";"8881072754";"888000000";"FR";"TMP13.6FR5584";"FR";"10";"";"";"FR        5584"
