"100005871";"According to the manufacturer''''s package labeling, etidronate, tiludronate and risedronate absorption is decreased when Aluminum Salts are coadministered. Clinical impact is not known."
"100005879";"The GI absorption of Cimetidine(Oral) may be decreased by Antacids with a possible reduction in the pharmacologic effects of Cimetidine(Oral)."
"100005883";"The pharmacologic effects of Levodopa may be increased by Antacids."
"100005888";"Pharmacologic effects of Benzodiazepines(Oral) may be altered by Antacids."
"100005891";"The GI absorption of Nizatidine may be decreased by Antacids with a possible reduction in the pharmacologic effects of Nizatidine, although such an effect has notbeen demonstrated."
"100005895";"Pharmacologic effects and plasma concentrations of Mycophenolate may be decreasedby Antacids."
"100005897";"Pharmacologic effects and plasma concentrations of Direct Thrombin Inhibitors (Oral) may be decreasedby Antacids. The U.S. official package labeling does not include an interaction between Direct Thrombin Inhibitors (Oral) and Antacids. The Canadian product monograph states that coadministration of Direct Thrombin Inhibitors (Oral) and Antacids should be avoided within the first 24 hours following surgery."
"100005907";"Coadministration of Aminoglycosides and Polypeptide Antibiotics may increase the neuromuscular blockingeffects of both drugs and the risk for nephrotoxicity."
"100005915";"The incidence of ototoxicity (8th nerve damage) may be higher with the combination of Aminoglycosides and Loop Diuretics than with either drug alone. Severe, permanent hearing loss may occur. Trace amounts of aminoglycosides contained in vaccines would not be expected to result in toxicity."
"100005934";"Pharmacologic effects of Theophyllines may be increased by Erythromycin. Elevated theophylline plasma concentrations with toxicity characterized by nausea, vomiting, cardiovascular instability, and seizures may occur. The antimicrobial action of Erythromycin may be decreased."
"100005936";"Pharmacologic effects of Theophyllines and Hydantoins may be decreased since reduced plasma concentrations of theophylline and phenytoin may occur."
"100005962";"Salicylates may increase plasma concentrations of Methotrexate with an increased risk ofbone marrow and hepatic toxicity."
"100005990";"Pharmacologic effects of Digoxin(Oral) may be decreased due to decreased GI absorption caused by Aminosalicylic Acid."
"100005999";"Acyclovir may increase pharmacologic effects and plasma concentrations of Theophyllines."
"100006035";"Pharmacologic effects and plasma concentrations of Theophyllines may be decreasedby Hypericum Perforatum."
"100006039";"Strong CYP2D6 Inhibitors may decrease pharmacologic effects of Codeine. Loss of analgesic effectmay occur."
"100006041";"Diltiazem may increase plasma concentrations of Fentanyl and Related when used concurrently. Ablack box warning in the official package insert for Actiq (fentanyl citrate) states that use with strong and moderate CYP3A4 inhibitors may result in potentially fatal respiratory depression."
"100006043";"Naltrexone may decrease or attenuate the pharmacologic effects of Narcotic Analgesics. Coadministration of Naltrexone and Narcotic Analgesics may precipitate withdrawal symptoms in individuals who are physically dependent on opioid drugs."
"100006046";"A severe reaction potentially involving the respiratory, cardiac and central nervous systems may occur shortly after administering Methadone to patients receiving MAOI-type B Specific Agents. Coadministration of Methadone and MAOI-type B Specific Agents is contraindicated. At least 14 days should elapse between discontinuation of MAOI-type B Specific Agents and initiation of treatment with Methadone."
"100006059";"Aprepitant may increase plasma concentrations of Narcotic Analgesics when used concurrently. Ablack box warning in the official package insert for Actiq (fentanyl citrate) states that use with strong and moderate CYP3A4 inhibitors may result in potentially fatal respiratory depression."
"100006063";"The addition of Meperidine to Isoniazid '||chr(38)||' Derivatives therapy may produce unexpected hypotension and lethargy."
"100006069";"Rauwolfia Alkaloids may increase the risk of cardiovascular instability in patients receiving General Anesthetics."
"100006076";"Excessive drowsiness and lethargy may occur with concurrent administration of Phenothiazines and Naltrexone."
"100006106";"Pharmacologic effects of Thiazide-Type Diuretics (Oral) may be increased secondary to enhanced bioavailability due to Anticholinergics-induced decrease in GI motility."
"100006117";"The rare occurrence of arrhythmias resulting from the potential for additive QT prolongation should be considered as a possibility when Tricyclic Antidepressants and Dolasetron are coadministered. Clinical impact is not known."
"100006123";"The effect using Penicillins with Erythromycin is difficult to predict. Under certain circumstances, antibiotic antagonism may occur."
"100006137";"Pharmacologic effects of Dopamine may be decreased by Phenytoin. Severe hypotension and bradycardia may occur."
"100006148";"Pharmacologic effects of Salmeterol may be increased by Macrolides '||chr(38)||' Ketolides. Elevated salmeterol plasma concentrations with cardiovascular toxicity, such as QT prolongation, palpitations, and tachycardia may occur."
"100006158";"Anticoagulant effects of Heparin may be decreased by Nitrates. Clinical significance is not known."
"100006165";"Increased blood pressure may occur when amine-containing foods are ingested by patients taking Furazolidone."
"100006177";"The risk of Thiopurines-induced myelosuppression may be increased by coadministration of Ribavirin."
"100006186";"Thiazide-Type Diuretics may decrease the renal excretion of Lithium and produce elevated serum lithium concentrations with toxicity. Adjustment of the lithium dose maybe necessary."
"100006206";"Pharmacologic effects of Corticosteroids may be decreased by Carbamazepine."
"100006215";"Pharmacologic effects and plasma concentrations of Corticosteroids may be decreasedby Thioamines. Clinical impact is not known."
"100006222";"The therapeutic as well as toxic effects of both drugs may be increased."
"100006235";"Plasma concentrations of Corticosteroids may be increased, decreased, or unaffectedby Glycyrrhiza."
"100006243";"Troleandomycin may inhibit hepatic metabolism and increase pharmacologic effects of Carbamazepine. Toxicity may occur."
"100006257";"Plasma concentrations and pharmacologic effects of alprazolam and midazolam may be decreased by Carbamazepine."
"100006259";"Ticlopidine may increase pharmacologic effects of Carbamazepine. Elevated plasma concentrations with toxic signs may occur."
"100006273";"Pharmacologic effects of Carbamazepine may be increased by Macrolides. Elevated carbamazepine plasma concentrations with toxicity characterized by nausea, somnolence, nystagmus, ataxia, and other cerebellar signs may occur."
"100006279";"Plasma concentrations and pharmacologic effects of Sertraline may be decreasedby Carbamazepine."
"100006288";"Pharmacologic effects of Verapamil may be decreased by Vitamin D."
"100006289";"Plasma concentrations and pharmacologic effects of Fat-soluble Vitamins may be decreasedby Orlistat due to impaired GI absorption. Fat-soluble Vitamins deficiency may result."
"100006292";"Pharmacologic effects of Verapamil '||chr(38)||' Derivatives may be decreased by Calcium Salts."
"100006301";"Pharmacologic effects of Methotrexate may be decreased by Folic Acid when Methotrexate is utilized for the treatment of psoriasis. Conflicting data exists. This potential interaction does not appear to be of clinical importance when Folic Acid is used with Methotrexate in the treatment of rheumatoid arthritis."
"100006305";"Plasma concentrations and pharmacologic effects of Androgens may be decreasedby Ketoconazole. Clinical significance is not known."
"100006309";"Plasma concentrations and pharmacologic effects of ALPRAZOLAM and MIDAZOLAM may be decreased by Carbamazepine. Hepatic metabolism of Carbamazepine may be increasedby CLOBAZAM."
"100006311";"Pharmacologic and toxic effects of Cyclophosphamide may be increased by Carbamazepine."
"100006312";"The pharmacologic effects of Hormonal Contraceptives may be decreased by Carbamazepine. Although a case of pregnancy has been reported, the causal relationship remains to beestablished."
"100006317";"Pharmacologic effects of Carbamazepine may be increased by Isoniazid '||chr(38)||' Derivatives. Elevated carbamazepine plasma levels with toxicity characterized by somnolence, lethargy,nystagmus, ataxia, and other cerebellar symptoms may occur."
"100006320";"Pharmacologic effects and plasma concentrations of Methylphenidate may be decreasedby Carbamazepine."
"100006351";"The rare occurrence of arrhythmias resulting from the potential for additive QT prolongation should be considered as a possibility when Tricyclic Antidepressants and Quinidine are coadministered. Clinical impact is not known."
"100006357";"Pharmacologic effects of Tricyclic Antidepressants may be increased by grapefruit juice. Elevated plasma concentrations with toxicity may occur. Conversely, high-fiber diets may decrease serum Tricyclic Antidepressants concentrations and decrease antidepressant effects."
"100006361";"Plasma concentrations and pharmacologic effects of Tricyclic Antidepressants may be increasedby Propafenone. Toxicity may result. Clinical significance is not known."
"100006363";"Plasma concentrations and toxic effects of Tricyclic Antidepressants may be increased by Fluconazole."
"100006364";"The rare occurrence of arrhythmias resulting from the potential for additive QT prolongation should be considered as a possibility when Tricyclic Antidepressants and Encainide are coadministered. Clinical impact is not known."
"100006366";"The antihypertensive effect of Guanfacine may be decreased by Tricyclic Antidepressants."
"100006368";"The rare occurrence of arrhythmias resulting from the potential for additive QT prolongation should be considered as a possibility when Tricyclic Antidepressants and Bepridil are coadministered. Clinical impact is not known."
"100006371";"Paroxetine may increase pharmacologic effects and plasma concentrations of Tricyclic Antidepressants."
"100006373";"The rare occurrence of arrhythmias resulting from the potential for additive QT prolongation should be considered as a possibility when Tricyclic Antidepressants and H-1 Antagonists are coadministered. Clinical impact is not known."
"100006377";"Tricyclic Antidepressants and Pimozide may cause additive adverse effects when co-administered. Cardiovascular toxicity, including torsades de pointes, may occur due to additive QT-interval prolongation."
"100006395";"According to the manufacturer''''s package labeling Chloramphenicol may decrease the effectiveness of Vaccines Live when the two are coadministered."
"100006470";"The antimicrobial effectiveness of Tetracyclines may be decreased by Magnesium Salts."
"100006433";"Co-administration of Benzodiazepines and Kava may cause increased adverse effects resulting in toxicity characterized by confusion, lethargy, and semi-comatose state."
"100006436";"Concurrent use of Sodium Oxybate and Benzodiazepines may result in an increase in sleep duration and central nervous system depression. Co-administration with other sedative hypnotics is contraindicated in official package labeling for Sodium Oxybate."
"100006445";"Gastrointestinal absorption of Cyclosporine may be slowed by General Anesthetics. Clinical significance is not known."
"100006465";"The hypoglycemic effect of Insulin may be increased by Tetracyclines."
"100006468";"The nephrotoxic effects of Methoxyflurane may be increased by Tetracyclines."
"100006472";"The antimicrobial effectiveness of Tetracyclines may be decreased by Colestipol."
"100006488";"The neuromuscular blocking effect of Succinylcholine may be increased by Clindamycin/Lincomycin."
"100006504";"The anti-Parkinson action of Levodopa may be decreased by Clonidine."
"100006491";"Pharmacologic effects of Cyclosporine may be decreased by Clindamycin/Lincomycin."
"100006496";"The antihyperlipidemic effect of Clofibrate may be decreased by Rifamycins."
"100006502";"The risk of Clonazepam-related toxicity may be increased by coadministration of Valproic Acid. Coadministration of Clonazepam and Valproic Acid may also decrease the antiepileptic effect of both agents. In addition, teratogenic effects of both agents during the first trimester may be enhanced."
"100006508";"Sudden elevation of blood pressure may occur when Naloxone is administered to patients who have been receiving Clonidine."
"100006536";"Cardiotonic effects of Digitalis Glycosides may be decreased by Thyroid Hormones. Exacerbation of cardiac arrhythmias or congestive heart failure may occur."
"100006519";"Exposure to Cyclophosphamide and its metabolites may be increased when administered concomitantly with Imidazoles. The risk of adverse effects may be increased."
"100006520";"Respiratory distress, hypotension, hypothermia, confusion, and death may occur after the coadministration of Pentostatin and Cyclophosphamide."
"100006533";"Pharmacologic effects and plasma concentrations of Thyroid Hormones may be decreasedby Rifamycins."
"100006569";"Plasma concentrations and pharmacologic effects of Digoxin may be altered by Spironolactone. Spironolactone may cause falsely high or low results for certain Digoxin assays."
"100006554";"The pharmacologic effects of the interaction between Digitoxin and Spironolactone are difficult to predict since both increased and decreased digitoxin serum levels have been reported."
"100006559";"Pharmacologic effects of Digitoxin may be decreased by Aminoglutethimide."
"100006561";"Pharmacologic effects of Digitoxin may be decreased by Barbiturates-2."
"100006562";"Pharmacologic effects of Digoxin could be altered by Disopyramide."
"100006570";"A small reduction in digoxin serum levels due to decreased GI absorption caused by Sulfasalazine has been reported."
"100006578";"Pharmacologic and toxic effects of Ergot Alkaloids may be increased by Efavirenz. Coadministration of Ergot Alkaloids with Efavirenz is contraindicated in official package labeling."
"100006629";"Pharmacologic effects of Digoxin may be increased by Propafenone. Elevated digoxin serum concentrations occur with potential toxicity characterized by gastrointestinal and neuropsychiatric symptoms. Cardiac arrhythmias may result."
"100006586";"Plasma concentrations and pharmacodynamic effects of Valproic Acid may be decreased by Oral Contraceptives."
"100006611";"Prolonged QT interval and cardiac arrhythmias are a potential when Disopyramide and Haloperidol are used concomitantly."
"100006616";"The bioavailability, serum concentration and pharmacologic effects of Digoxin(Oral) may be decreased by Sucralfate."
"100006619";"The pharmacologic effects of Digoxin may be increased by Triamterene."
"100006623";"Pharmacologic effects of Digoxin may be increased by Diltiazem. Elevated DIGOXIN serum concentrations and toxicity may occur."
"100006697";"Pharmacologic effects of Cimetidine might be decreased by Barbiturates-2."
"100006673";"The pharmacologic effects of Triamterene may be minimally increased by Cimetidine."
"100006662";"The pharmacologic effects of Metronidazole '||chr(38)||' Derivatives may be increased by Cimetidine. However, thisremains to be established."
"100006668";"The pharmacologic effects of Quinidine may be increased by Cimetidine. Elevated quinidine plasma concentrations, possibly with cardiac conduction disturbances and arrhythmias, may occur."
"100006677";"The pharmacologic effects of Tocainide may be decreased by Cimetidine."
"100006689";"Cimetidine may prolong the oral absorption of Clarithromycin and decrease its antibacterial efficacy. Clinical impact is not known."
"100006715";"Pharmacologic effects and plasma concentrations of Tacrolimus may be decreasedby Carbamazepine."
"100006718";"Plasma concentrations and pharmacologic effects of Tyrosine Kinase Receptor Inhibitors may be decreasedby Carbamazepine. A reduction in therapeutic effectiveness of Tyrosine Kinase Receptor Inhibitors may occur. Concomitant use of Carbamazepine with dasatinib, nilotinib, lapatinib, or pazopanib should be avoided according to official package labeling."
"100006707";"Plasma concentrations and therapeutic effects of Quetiapine may be decreased by Carbamazepine. Additionally, concentrations of the active metabolite of Carbamazepine may be increased by Quetiapine."
"100006711";"Plasma concentrations and pharmacologic effects of Aromatase Inhibitors may be decreasedby Carbamazepine. Reductions in therapeutic effectiveness of Aromatase Inhibitors may occur. Dosage adjustment is recommended."
"100006750";"Pharmacologic effects of Hydantoins may be decreased by Loxapine. Reduced phenytoinplasma levels, possibly with a suboptimal therapeutic response."
"100006738";"Ethanol may increase plasma concentrations and toxic effects of Acitretin."
"100006739";"Acute intake of Ethanol and Barbiturates-2 may cause additive CNS and respiratory depression; with chronic ingestion, effects are complex."
"100006742";"Administration of alcohol to a patient receiving topical Topical Calcineurin Inhibitors may resultin significant flush-like facial erythema."
"100006752";"Pharmacologic effects of Hydantoins might be increased in some patients by Methylphenidate."
"100006755";"Pharmacologic effects of Hydantoins may be increased by Phenacemide '||chr(38)||' Derivatives. Elevated hydantoin plasma levels with toxicity characterized by nystagmus, ataxia and other cerebellar symptoms may occur."
"100006797";"Plasma concentrations of Felodipine may be reduced during concurrent therapy with Hydantoins."
"100006767";"Transient alterations in phenytoin plasma concentrations have been reported following administration of Influenza Virus Vaccine to patients receiving Hydantoins."
"100006774";"Pharmacologic effects of Digitalis Glycosides may be increased or decreased by Hydantoins."
"100006791";"Plasma concentrations and pharmacologic effects of Hydantoins may be increasedby Fluoxetine. Toxicity may result."
"100006795";"The bioavailability and anticonvulsant effects of Hydantoins(Oral) may be decreased when administered with Enteral Feedings. Hydantoins(Oral) dosage increase may be needed."
"100006796";"Plasma concentrations and pharmacologic effects of Hydantoins may be increasedby Felbamate. Plasma concentrations and pharmacologic effects Felbamate may be decreased by Hydantoins."
"100006826";"A severe reaction potentially involving the respiratory, cardiac or central nervous systems may occur shortly after administering Propoxyphene to patients receiving Monoamine Oxidase Inhibitors. A clear causal relationship has not been established by the available literature; however official product labeling for transdermal selegiline contraindicates its use with Propoxyphene."
"100006808";"Plasma concentrations and pharmacologic effects of Hydantoins may be decreasedby Vigabatrin."
"100006818";"Plasma concentrations and therapeutic effects of Quetiapine may be decreased by Hydantoins."
"100006825";"Plasma concentrations and pharmacologic effects of Aromatase Inhibitors may be decreasedby Hydantoins. Reductions in therapeutic effectiveness of Aromatase Inhibitors may occur. Dosage adjustment is recommended."
"100006844";"A severe reaction potentially involving the respiratory, cardiac, and central nervous systems may occur shortly after administering Tramadol to patients receiving Monoamine Oxidase Inhibitors. The seizure threshold may also be reduced. A clear causal relationship has not been established by available literature."
"100006845";"Use of Sibutramine with Monoamine Oxidase Inhibitors has been reported by the manufacturer of Sibutramine to increase the potential risk for serotonin syndrome. Clinical risk is not known. It should be noted for selegiline that only higher doses participate in this interaction."
"100006842";"The manufacturer''''s literature states that the concurrent use of Cyclobenzaprine and Monoamine Oxidase Inhibitors is contraindicated. Clinical significance is not known. It should be noted for selegiline that only higher dosages participate in this interaction."
"100006843";"The combination of Monoamine Oxidase Inhibitors and Ginseng may produce unexpected toxic effects."
"100006873";"Antihypertensive effects of Guanethidine may be decreased by Phenothiazines-2."
"100006849";"Hypoglycemic effects of Meglitinide Antidiabetics may be increased by Monoamine Oxidase Inhibitors."
"100006856";"The pharmacologic effects of Insulin may be decreased by Gemfibrozil. However, thisremains to be established."
"100006866";"Pharmacologic effects of Griseofulvin may be decreased by Barbiturates-2."
"100006883";"Prolonged QT interval and cardiac arrhythmias are a potential when Encainide and Haloperidol are used concomitantly."
"100006902";"Plasma concentrations and pharmacologic effects of Gefitinib may be decreasedby Hydantoins. Reductions in therapeutic efficacy of Gefitinib may occur."
"100006884";"Prolongation of the QT interval with possible development of cardiac arrhythmias, including torsades de pointes, should be considered when Pentamidine is co-administered with Haloperidol."
"100006891";"Plasma concentrations and pharmacologic effects of HALOPERIDOL may be increased by Nefazodone. Clinical significance is not known."
"100006899";"The risk of cardiovascular toxicity, including torsades de pointes, maybe increased by co-administration of Dofetilide and Haloperidol. The use of these agents together is not recommended in official package labeling for ibutilide and dofetilide."
"100006906";"Pharmacologic effects and plasma concentrations of Ranolazine may be decreasedby Hydantoins. Coadministration of Ranolazine and Hydantoins is contraindicated according toofficial package labeling."
"100006908";"Pharmacologic effects of MTOR Inhibitors may be decreased by Hydantoins. The official package labeling for MTOR Inhibitors states that the coadministration of strong CYP3A4 inducers, such as Hydantoins, with MTOR Inhibitors should be avoided."
"100006909";"The plasma concentrations and pharmacologic effects of Maraviroc may be decreased by Hydantoins. A Maraviroc dosage adjustment is recommended in official package labeling during concomitant therapy with strong CYP 3A4 inducers, such as Hydantoins. Coadministration of Maraviroc and Hydantoins is contraindicated in patients with severe renal impairment."
"100006917";"Pharmacologic effects of Methyldopa(Oral) may be decreased and its metabolism altered by Iron Salts(Oral)."
"100006930";"The risk of hypertension may be increased by co-administration of Buspirone and Furazolidone."
"100006937";"The antidepressant effect of Monoamine Oxidase Inhibitors may be decreased by Fenclonine."
"100006963";"DOXYCYCLINE plasma concentrations may be decreased during concurrent use of Rifamycins. The additive/synergistic antimicrobial effect of the combination may be decreased thereby resulting in therapeutic failure."
"100006951";"Prolongation of the QT interval with possible development of cardiac arrhythmias, including torsades de pointes, should be considered when Iloperidone is co-administered with Disopyramide. Administration of Iloperidone with other agents that prolong the QT interval should be avoided, if possible."
"100006958";"Disulfiram may decrease hepatic metabolism and increase the pharmacologic and toxic effects of Benzodiazepines-2."
"100006962";"Iron Salts(Oral) may impair the gastrointestinal absorption and decrease the antimicrobial effectiveness of Doxycycline."
"100006977";"Plasma concentrations and pharmacologic effects of Valproic Acid may be increasedby Erythromycin. Toxic signs characterized by nausea, vomiting, diplopia, blurred vision, ataxia and others may result."
"100006982";"The pharmacologic and toxic effects of Felodipine may be increased by Macrolides. Elevated Felodipine plasma concentrations with toxicity characterized by palpitations, peripheral edema and hypotension may occur."
"100006986";"Plasma concentrations and pharmacologic effects of Ranolazine may be increasedby co-administration of Erythromycin. Limitations on maximum Ranolazine dosages are recommended during concomitant use with Erythromycin."
"100006987";"Acute alcohol ingestion does not appear to alter Hydantoins elimination or plasma concentrations. However, the plasma concentration of Hydantoins in alcoholic patients may be decreased if alcohol is ingested during the early alcohol withdrawal period."
"100006989";"Severe hypertension may occur when alcoholic beverages, especially those high in tyramine content are consumed by patients receiving Monoamine Oxidase Inhibitors. Winesand draft beers should be avoided."
"100007011";"Enprostil may potentiate gastric mucosal damage induced by Ethanol. Clinical significance is not known."
"100007000";"Blood concentrations and pharmacologic effects of Ethanol may be increased by Verapamil '||chr(38)||' Derivatives."
"100007007";"Co-administration of Ethanol and Sulfamethoxazole/Trimethoprim may produce an alcohol intolerance reaction with substantial amounts of alcohol."
"100007010";"Ethanol and Diphenhydramine may impair mental and/or motor performance."
"100007014";"The plasma concentration of Benzbromarone may be altered by Ethanol. The clinical significance of this finding is not known."
"100007021";"Plasma concentrations and pharmacologic effects of Ketamine may be increasedby Clarithromycin. Clinical significance is not known."
"100007031";"The neuromuscular blocking effect of Succinylcholine may be increased by Lidocaine."
"100007054";"The risk of toxicity may be increased by the use of Diltiazem with Lithium. A clear causal relationship has not been established."
"100007059";"Excessive somnolence may occur with concomitant use of Lithium and Fluvoxamine. Clinical significance is not known."
"100007149";"Plasma concentrations of Carbapenems may increase with concomitant administration of Probenecid. According to the official package label, co-administration isnot recommended."
"100007134";"Recognition of hypoglycemic effects of Phenformin may be reduced by Beta-Adrenergic Blockers. Glucose response to hypoglycemia may be blunted by Beta-Adrenergic Blockers."
"100007120";"Concomitant use of Melphalan with Nalidixic Acid may result in unexpected adverse reactions, including hemorrhagic ulcerative colitis or intestinal necrosis. Use of this combination is contraindicated in official package labeling."
"100007126";"Flushing due to Niacin may increase during Nicotine patch coadministration. Theclinical significance is not established."
"100007135";"Recognition of hypoglycemic effects of Phenformin may be reduced by Beta-Adrenergic Blockers-2. Glucose response to hypoglycemia may be blunted by Beta-Adrenergic Blockers-2."
"100007145";"Probenecid may decrease glucuronidation and increase the pharmacologic effectsof Benzodiazepines(Glucuronidation). Excessive sedation may occur."
"100007063";"Plasma concentrations of Lithium may be increased by concomitant use of Topiramate. The risk of toxicity due to Lithium may be increased."
"100007113";"Pharmacologic effects of Cabergoline may be decreased by Metoclopramide."
"100007170";"Plasma concentrations and pharmacologic effects of Valproic Acid may be decreasedby Rifamycins."
"100007152";"The neuromuscular blocking effect of Succinylcholine may be increased by Procainamide."
"100007156";"The pharmacologic effects of Procainamide may be increased by Ranitidine. However, thisremains to be established."
"100007164";"Prolongation of the QT interval with possible development of cardiac arrhythmias, including torsades de pointes, should be considered when Iloperidone is co-administered with Procainamide. Administration of Iloperidone with other agents that prolong the QT interval should be avoided, if possible."
"100007186";"Plasma concentrations and pharmacologic effects of Voriconazole may be decreased. Additionally, plasma concentrations and pharmacologic effects of Rifamycins may be increased. Coadministration of Voriconazole with Rifamycins is contraindicated in official package labeling."
"100007200";"Plasma concentrations and pharmacologic effects of Direct Factor Xa Inhibitors may be decreasedby Strong CYP3A4 Inducers. Coadministration of Direct Factor Xa Inhibitors and Strong CYP3A4 Inducers should be avoided according to official package labeling."
