"777159445";"ACID.ALENDRONIQ.SDZ 70MG CPR / acide alendronique (sel monosodique) * 70 mg ; voie orale ; cp"
"777159453";"ACCUSOL 35 POTAS.2MMOL CFX5L"
"777159458";"ACEBUTOLOL QUALIMED 400 mg cp pellic : Plq/90 / acébutolol (chlorhydrate) * 400 mg ; voie orale ; cp"
"777159446";"ACIDE ALENDRONIQUE ZYDUS 70 mg cp : Plq/12 / acide alendronique (sel monosodique) * 70 mg ; voie orale ; cp"
"777159454";"ACEBUTOLOL BGA 200MG CPR / acébutolol (chlorhydrate) * 200 mg ; voie orale ; cp"
"777159435";"ACICLOVIR SANDOZ 200 mg cp : Plq/25 / aciclovir * 200 mg ; voie orale ; cp"
"777159436";"ACICLOVIR TEVA 5 % crème / aciclovir * 5 % ; voie cutanée ; crème"
"777159437";"ACICLOVIR TVC 800MG CPR / aciclovir * 800 mg ; voie orale ; cp"
"777159475";"ACICLOVIR BGA 200MG CPR / aciclovir * 200 mg ; voie orale ; cp"
"777159476";"ACICLOVIR BIOGARAN 800 mg cp / aciclovir * 800 mg ; voie orale ; cp"
"777159468";"CYPROTERONE TVC 50MG CPR / cyprotérone acétate * 50 mg ; voie orale ; cp"
"777159469";"ACETYLCYSTEINE EG sans sucre 200 mg pdre p sol buv sachet-dose / acétylcystéine * 200 mg ; voie orale ; pdre p sol buv"
"777159463";"ACEBUTOLOL TEVA 400 mg cp pellic séc : B/30 / acébutolol (chlorhydrate) * 400 mg ; voie orale ; cp"
"777159470";"ACETYLCYSTEINE EG sans sucre 200 mg pdre p sol buv sachet-dose : Sach-dose/18 / acétylcystéine * 200 mg ; voie orale ; pdre p sol buv"
"777159464";"ACEBUTOLOL ZENTIVA 400 mg cp pellic / acébutolol (chlorhydrate) * 400 mg ; voie orale ; cp"
"777159465";"ACETATE DE CYPROTERONE ARROW 100 mg cp séc / cyprotérone acétate * 100 mg ; voie orale ; cp"
"777159471";"ACETYLCYSTEINE MYL 200 CPR / acétylcystéine * 200 mg ; voie orale ; cp efferv"
"777159472";"ACETYLCYSTEINE TEVA CONSEIL 200 mg glé p sol buv : 30Sach / acétylcystéine * 200 mg ; voie orale ; glé p sol buv"
"777159466";"CYPROTERONE ARW 50MG CPR / cyprotérone acétate * 50 mg ; voie orale ; cp"
"777159473";"ACICLOVIR AGT 500MG INJ FL / aciclovir * 500 mg ; voie parentérale ; pdre p sol p perf"
"777159474";"ACICLOVIR ALMUS 5 % crème : T/10g / aciclovir * 5 % ; voie cutanée ; crème"
"777159467";"ACETATE DE CYPROTERONE TEVA 100 mg cp séc / cyprotérone acétate * 100 mg ; voie orale ; cp"
"777162517";"SIMVASTATINE ALMUS 20mg cp pellic séc / simvastatine * 20 mg ; voie orale ; cp"
"777162518";"SIMVASTATINE ALTER 20mg cp pellic séc / simvastatine * 20 mg ; voie orale ; cp"
"777162519";"SIMVASTATINE BIOGARAN 20 mg cp pellic séc : Plaq/84 / simvastatine * 20 mg ; voie orale ; cp"
"777162520";"SIMVASTATINE BOUCHARA RECORDATI 10mg cp pellic / simvastatine * 10 mg ; voie orale ; cp"
"777162521";"SIMVASTATINE EG 10 mg cp pellic séc / simvastatine * 10 mg ; voie orale ; cp"
"777162522";"SIMVASTATINE EG 10 mg cp pellic séc : Plq/28 / simvastatine * 10 mg ; voie orale ; cp"
"777162523";"SIMVASTATINE EG 10 mg cp pellic séc : Plq/30 / simvastatine * 10 mg ; voie orale ; cp"
"777162524";"SIMVASTATINE EVOLUGEN 20 mg cp pellic séc : Plq/90 / simvastatine * 20 mg ; voie orale ; cp"
"777162526";"TEMOZOLOMIDE MYLAN 5 mg gél : Fl/5 / témozolomide * 5 mg ; voie orale ; gél"
"777162527";"TEMOZOLOMIDE TEVA 5 mg gél / témozolomide * 5 mg ; voie orale ; gél"
"777162528";"TENORETIC 50 mg/12,5 mg cp pellic séc / aténolol * 50 mg + chlortalidone * 12,5 mg ; voie orale ; cp"
"777162529";"TENORETIC 50 mg/12,5 mg cp pellic séc : Plq/90 / aténolol * 50 mg + chlortalidone * 12,5 mg ; voie orale ; cp"
"777162530";"TENORMINE 100MG CPR"
"777162531";"TENSTATEN 50MG GELU"
"777162532";"TRINITRINE MYLAN 5 mg/24 h disp transderm / trinitrine * 5 mg/24 h ; voie transdermique ; disp transderm"
"777162533";"TRINITRINE SIMPLE LALEUF 0,15 mg pil enr : B/60 / trinitrine * 0,15 mg ; voie sublinguale ; cp"
"777162535";"TROLAMINE BGA 0,67% LOC TB93G / trolamine * 0,67 % ; voie cutanée ; émuls p appl cut"
"777162536";"TROLAMINE BIOGARAN 0,67 % émuls p appl cut : T/186g / trolamine * 0,67 % ; voie cutanée ; émuls p appl cut"
"777162537";"TROPHIRES COMPOSE suppos enf"
"777162538";"TROSYD 1 % crème : T/30g / tioconazole * 1 % ; voie cutanée ; crème"
"777162539";"TROXERUTINE MYLAN 3,5 g pdre p sol buv sachet-dose / troxérutine * 3,5 g ; voie orale ; pdre p sol buv"
"777162540";"TROXERUTINE MYLAN 3,5 g pdre p sol buv sachet-dose : Sach dose/10 / troxérutine * 3,5 g ; voie orale ; pdre p sol buv"
"777162541";"RHINO SULFURYL sol p pulv nasal : Néb/24ml / éphédrine chlorhydrate * 1 % + sodium thiosulfate * 0,1 % ; voie nasale ; sol p pulv nasal"
"777162542";"RHINOCORT 64Y NAS FL120DOS / budésonide * 64 µg ; voie nasale ; susp p pulv nasal"
"777162544";"RIFADINE 300 mg gél : Plq/60 / rifampicine * 300 mg ; voie orale ; gél"
"777162545";"RIFAMYCINE CHIBRET 1 MUI/100 ml collyre : Fl/10ml / rifamycine sel de Na * 100Â 000 UI/10 ml ; voie ophtalmique ; collyre"
"777162546";"RIFINAH cp enr : B/30 / isoniazide * 150 mg + rifampicine * 300 mg ; voie orale ; cp"
"777162547";"RINGER LAVOISIER sol p perf IV : 12Fl/500ml"
"777162548";"SIMVASTATINE PFIZER 40 mg cp pellic : Plq/84 / simvastatine * 40 mg ; voie orale ; cp"
"777162549";"SIMVASTATINE PHR LAB 40 mg cp pellic : Plq/90 / simvastatine * 40 mg ; voie orale ; cp"
"777162550";"SIMVASTATINE QUALIMED 40mg cp pellic : Plq/84 / simvastatine * 40 mg ; voie orale ; cp"
"777162552";"SIMVASTATINE SANDOZ 20 mg cp pelli séc : Plq/30 / simvastatine * 20 mg ; voie orale ; cp"
"777162553";"SIMVASTATINE TEVA 20 mg cp pellic : Plq/30 / simvastatine * 20 mg ; voie orale ; cp"
"777162554";"SIMVASTATINE TEVA 40 mg cp pellic : Plq/28 / simvastatine * 40 mg ; voie orale ; cp"
"777162555";"SIMVASTATINE TEVA 40 mg cp pellic : Plq/90 / simvastatine * 40 mg ; voie orale ; cp"
"777162556";"SIMVASTATINE ZEN 20MG CPR / simvastatine * 20 mg ; voie orale ; cp"
"777162557";"SIMVASTATINE ZYDUS FRANCE 20 mg cp pellic séc : Plq/90 / simvastatine * 20 mg ; voie orale ; cp"
"777162558";"SIMVASTATINE ZYF 40MG CPR / simvastatine * 40 mg ; voie orale ; cp"
"777162559";"SIMVASTATINE ZYDUS FRANCE 40 mg cp pellic : Plq/90 / simvastatine * 40 mg ; voie orale ; cp"
"777162561";"PETER''''S SIR FL250ML / éthylmorphine chlorhydrate * 7,35 mg/15 ml ; voie orale ; sirop"
"777162562";"SKENAN LP 30 mg gél (µgle LP)"
"777162563";"SKIACOL 0,5 % collyre / cyclopentolate chlorhydrate * 0,5 % ; voie ophtalmique ; collyre"
"777162564";"SKIACOL 0,5 % collyre : Fl/0,5ml / cyclopentolate chlorhydrate * 0,5 % ; voie ophtalmique ; collyre"
"777162565";"SMOFKABIVEN E PERF PTB1477ML"
"777162566";"TERAZOSINE TEVA 5mg cp / térazosine (chlorhydrate) * 5 mg ; voie orale ; cp"
"777162567";"TERBINAFINE ALMUS 250mg cp séc / terbinafine (chlorhydrate) * 250 mg ; voie orale ; cp"
"777162569";"TERBINAFINE CRISTERS 250 mg cp séc : Plq/28 / terbinafine (chlorhydrate) * 250 mg ; voie orale ; cp"
"777162570";"TERBINAFINE MYL 1% CR TB15G / terbinafine chlorhydrate * 1 % ; voie cutanée ; crème"
"777162571";"TERBINAFINE RTP 250MG CPR / terbinafine (chlorhydrate) * 250 mg ; voie orale ; cp"
"777162572";"TERBINAFINE SANDOZ 250 mg cp séc : Plq/14 / terbinafine (chlorhydrate) * 250 mg ; voie orale ; cp"
"777162573";"TERBINAFINE ZYD 250MG CPR / terbinafine (chlorhydrate) * 250 mg ; voie orale ; cp"
"777162574";"TERCIAN 25MG CPR"
"777162575";"TRUE TEST disp transderm : 2 support 12 disp"
"777162576";"TUSSIPAX SIR FL200ML"
"777162578";"TUXIUM 30mg caps / dextrométhorphane bromhydrate * 30 mg ; voie orale ; caps"
"777162579";"TYGACIL 50MG PERF FV5ML"
"777162580";"TYSABRI 300MG PERF FL15ML"
"777162581";"UFT gél : 5Plq/7 / tégafur * 100 mg + uracile * 224 mg ; voie orale ; gél"
"777162582";"UFT gél : 6Plq/7 / tégafur * 100 mg + uracile * 224 mg ; voie orale ; gél"
"777162583";"ULCAR 1 g susp buv / sucralfate * 1 g ; voie orale ; pdre p susp buv"
"777162584";"ULTIVA 2MG INJ FL"
"777162585";"ULTRA-LEVURE 200MG GELU"
"777162587";"RISEDRONATE ARROW GENERIQUES 35 mg cp pellic / acide risédronique sel monosodique * 35 mg ; voie orale ; cp"
"777162588";"RISEDRONATE CRT 35MG CPR / acide risédronique sel monosodique * 35 mg ; voie orale ; cp"
"777162589";"RISEDRONATE CRISTERS 35 mg cp pellic : Plq/12 / acide risédronique sel monosodique * 35 mg ; voie orale ; cp"
"777162590";"RISEDRONATE QUALIMED 35 mg cp pellic : Plq/12 / acide risédronique sel monosodique * 35 mg ; voie orale ; cp"
"777162591";"RISEDRONATE WINTHROP 35 mg cp pellic / acide risédronique sel monosodique * 35 mg ; voie orale ; cp"
"777162592";"SOLACY gél ad : B/90"
"777162593";"SOLACY PEDIA CPR BUV"
"777162594";"SOLMUCOL 100 mg glé p sol buv / acétylcystéine * 100 mg ; voie orale ; glé p sol buv"
"777162596";"SOLUBACTER 1% LOC FP150ML / triclocarban * 1 % ; voie cutanée ; sol p appl cut"
"777162597";"SOLUDOR sol buv"
"777162598";"TERCIAN 4% BUV GTT FV30ML"
"777162599";"TERCIAN 40 mg/ml sol buv : Fl/100ml / cyamémazine * 40 mg/ml ; voie orale ; sol buv"
"777162600";"TETRACAINE FAURE 1 % collyre : 100Unidoses/0,4ml / tétracaïne chlorhydrate * 1 % ; voie ophtalmique ; collyre"
"777162601";"TETRALYSAL 150MG GELU / lymécycline * 226 mg ; voie orale ; gél"
"777162602";"TETRAVAC-ACELLULAIRE INJ SRG"
"777162603";"TETRAZEPAM ARROW 50mg cp pellic séc : B/20 / tétrazépam * 50 mg ; voie orale ; cp"
"777162605";"ULTRA-LEVURE 50mg gél : Fl/200 / saccharomyces boulardii * 50 mg ; voie orale ; gél"
"777163159";"ACEBUTOLOL RATIOPHARM 200 mg cp enr : Plq/90 / acébutolol (chlorhydrate) * 200 mg ; voie orale ; cp"
"777163160";"ACEBUTOLOL SANDOZ 200 mg cp enr / acébutolol (chlorhydrate) * 200 mg ; voie orale ; cp"
"777163161";"ACEBUTOLOL ZENTIVA 200 mg cp pellic / acébutolol (chlorhydrate) * 200 mg ; voie orale ; cp"
"777163162";"ACEBUTOLOL ZEN 200MG CPR / acébutolol (chlorhydrate) * 200 mg ; voie orale ; cp"
"777163163";"ACEBUTOLOL ZENTIVA 200 mg cp pellic : Plq/30 / acébutolol (chlorhydrate) * 200 mg ; voie orale ; cp"
"777163164";"ACEBUTOLOL ZYDUS 200 mg cp pellic : B/30 / acébutolol (chlorhydrate) * 200 mg ; voie orale ; cp"
"777163165";"ACECLOFENAC QUA.100MG CPR / acéclofénac * 100 mg ; voie orale ; cp"
"777163166";"ACETATE DE CYPROTERONE ARROW 50 mg cp / cyprotérone acétate * 50 mg ; voie orale ; cp"
"777163167";"ACETATE DE CYPROTERONE EG 50 mg cp séc : B/20 / cyprotérone acétate * 50 mg ; voie orale ; cp"
"777163168";"ACETYLCYSTEINE ARROW 200 mg cp efferv / acétylcystéine * 200 mg ; voie orale ; cp efferv"
"777163169";"ACETYLCYSTEINE ARW 200 CPR / acétylcystéine * 200 mg ; voie orale ; cp efferv"
"777163171";"ACETYLCYSTEINE MYL 200 SACH / acétylcystéine * 200 mg ; voie orale ; pdre p sol buv"
"777163172";"ACETYLCYSTEINE MYLAN 200 mg pdre p sol buv : Sach-dose/20 / acétylcystéine * 200 mg ; voie orale ; pdre p sol buv"
"777163173";"ACETYLCYSTEINE SDZ 200 SACH    / acétylcystéine * 200 mg ; voie orale ; glé p sol buv"
"777163174";"ACETYLCYSTEINE SANDOZ CONSEIL 200 mg glé p sol buv : 20Sach/1g / acétylcystéine * 200 mg ; voie orale ; glé p sol buv"
"777163175";"ACICLOVIR ALMUS 5 % crème / aciclovir * 5 % ; voie cutanée ; crème"
"777163176";"ACICLOVIR ARROW 200 mg cp : B/25 / aciclovir * 200 mg ; voie orale ; cp"
"777163177";"ACICLOVIR ARROW 5 % crème : T/10g / aciclovir * 5 % ; voie cutanée ; crème"
"777163178";"ACICLOVIR ARROW CONSEIL 5 % crème / aciclovir * 5 % ; voie cutanée ; crème"
"777163180";"ACICLOVIR BIOGARAN 200 mg cp : B/25 / aciclovir * 200 mg ; voie orale ; cp"
"777163181";"ACICLOVIR EG 200MG CPR / aciclovir * 200 mg ; voie orale ; cp"
"777163182";"ACICLOVIR MYLAN 500 mg pdre p sol inj IV : 5Fl/20ml / aciclovir * 500 mg ; voie parentérale ; pdre p sol p perf"
"777163183";"ACICLOVIR RANBAXY 800 mg cp / aciclovir * 800 mg ; voie orale ; cp"
"777163184";"ACICLOVIR RATIOPHARM 800 mg cp / aciclovir * 800 mg ; voie orale ; cp"
"777163185";"ACICLOVIR SANDOZ 200 mg cp / aciclovir * 200 mg ; voie orale ; cp"
"777163186";"ADVAGRAF 0,5 mg gél LP : Plq/30x1 / tacrolimus * 0,5 mg ; voie orale ; gél LP"
"777163188";"ADVATE 2000UI INJ FL+FL +NEC"
"777163189";"ADVIL 100 mg cp enr / ibuprofène * 100 mg ; voie orale ; cp"
"777163190";"ADVIL 100MG CPR / ibuprofène * 100 mg ; voie orale ; cp"
"777163191";"ADVIL 20 mg/ml susp buv : Fl/200ml / ibuprofène * 20 mg/ml ; voie orale ; susp buv"
"777163192";"ADVIL 5% GEL TB60G / ibuprofène * 5 % ; voie cutanée ; gel"
"777163193";"ADVIL 5 % gel : T/100g / ibuprofène * 5 % ; voie cutanée ; gel"
"777163194";"ADVIL 5 % gel : T/60g / ibuprofène * 5 % ; voie cutanée ; gel"
"777163195";"ADVILEFF 200 mg cp efferv : Film/12 / ibuprofène * 200 mg ; voie orale ; cp efferv"
"777163197";"AFINITOR 10 mg cp / évérolimus * 10 mg ; voie orale ; cp"
"777163198";"AFINITOR 10 mg cp : B/30 [ATU] / évérolimus * 10 mg ; voie orale ; cp"
"777163199";"AGRASTAT 250 µg/ml sol diluer p perf : Fl/50ml / tirofiban (chlorhydrate) *250 µg/ml ; voie parentérale ; sol diluer p perf"
"777163200";"AGRASTAT 50 µg/ml sol p perf / tirofiban (chlorhydrate) *50 µg/ml ; voie parentérale ; sol p perf"
"777163201";"AGRASTAT 0,05MG PERF P.250ML / tirofiban (chlorhydrate) *50 µg/ml ; voie parentérale ; sol p perf"
"777163202";"AGRIPPAL INJ SRG0,5ML A/AIG"
"777163203";"AKINETON LP 4MG CPR / bipéridène chlorhydrate * 4 mg ; voie orale ; cp LP"
"777163204";"ALDACTAZINE cp séc : Plq/30 / altizide * 15 mg + spironolactone * 25 mg ; voie orale ; cp"
"777163206";"ALDACTONE 75MG CPR"
"777163207";"ALEPSAL 50MG CPR"
"777163208";"ALFA-AMYLASE BIOGARAN CONSEIL 200 U.CEIP/ml sirop : Fl/200ml / alpha-amylase * 200 U CEIP/ml ; voie orale ; sirop"
"777163209";"ALFACALCIDOL TEVA 0,25 µg caps molle / alfacalcidol * 0,25 µg ; voie orale ; caps"
"777163210";"ALFACALCIDOL TVC 0,25Y CAPS / alfacalcidol * 0,25 µg ; voie orale ; caps"
"777163211";"ALFACALCIDOL TEVA 0,25 µg caps molle : B/30 / alfacalcidol * 0,25 µg ; voie orale ; caps"
"777163212";"ALFATIL 250 mg gél / céfaclor * 250 mg ; voie orale ; gél"
"777163214";"ALFUZOSINE RATIOPHARM 10 mg cp LP : Plq/30 / alfuzosine chlorhydrate * 10 mg ; voie orale ; cp LP"
"777163215";"ALFUZOSINE TEVA LP 10 mg cp LP / alfuzosine chlorhydrate * 10 mg ; voie orale ; cp LP"
"777163216";"ALFUZOSINE TEVA LP 10 mg cp LP : Plq/30 / alfuzosine chlorhydrate * 10 mg ; voie orale ; cp LP"
"777163217";"ALFUZOSINE ZENTIVA 10 mg cp LP : B/30 / alfuzosine chlorhydrate * 10 mg ; voie orale ; cp LP"
"777163218";"ALFUZOSINE ZYD LP 10MG CPR / alfuzosine chlorhydrate * 10 mg ; voie orale ; cp LP"
"777163219";"ALGINATE DE SODIUM/BICARBONATE DE SODIUM TEVA 250 mg/133,5 mg p 5 ml susp buv / bicarbonate de sodium * 133,5 mg/5 ml + sodium alginate * 250 mg/5 ml ; voie orale ; susp buv"
"777163220";"ALGISEDAL cp / codéine phosphate * 25 mg + paracétamol * 400 mg ; voie orale ; cp"
"777163221";"ALGODOL 500 mg cp / paracétamol * 500 mg ; voie orale ; cp"
"777163223";"ACIDE FUSIDIQUE MYLAN 2 % crème : T/15g / acide fusidique * 2 % ; voie cutanée ; crème"
"777163224";"ACIDE FUSIDIQ.RTP 2% CR TB15G / acide fusidique * 2 % ; voie cutanée ; crème"
"777163225";"ACIDE TIAPROFENIQUE EG 100 mg cp séc / acide tiaprofénique * 100 mg ; voie orale ; cp"
"777163226";"ACIDE TIAPROF.TVC 100MG CPR / acide tiaprofénique * 100 mg ; voie orale ; cp"
"777163227";"ACLASTA 5 mg sol p perf / acide zolédronique * 5 mg ; voie parentérale ; sol p perf"
"777163228";"ACTIFED ALLERGIE CETIRIZINE 10 mg cp pellic séc : Plq/7 / cétirizine dichlorhydrate * 10 mg ; voie orale ; cp"
"777163229";"ACTIFED ETATS GRIPPAUX pdre p sol buv : 10Sach / acide ascorbique * 100 mg + chlorphénamine maléate * 4 mg + paracétamol * 500 mg ; voie orale ; pdre p sol buv"
"777163230";"ACTILYSE INJ FL+FL50ML +CAN"
"777163232";"ACTIQ 400MCG CPR BUC"
"777163233";"ACTISKENAN 10MG GELU"
"777163234";"ACTIVIR 5% CR TB POMP2G / aciclovir * 5 % ; voie cutanée ; crème"
"777163235";"ACTIVIR 5 % crème : Fl ppe dos/2g / aciclovir * 5 % ; voie cutanée ; crème"
"777163236";"ACTIVOX LIERRE SIR FL100ML / lierre (extrait de feuille) * 10 mg/ml ; voie orale ; sirop"
"777163237";"ACTONEL 35 mg cp pellic / acide risédronique sel monosodique * 35 mg ; voie orale ; cp"
"777163238";"ACTONEL 35MG CPR / acide risédronique sel monosodique * 35 mg ; voie orale ; cp"
"777163240";"ADAPALENE TEVA 0,1 % gel / adapalène * 0,1 % ; voie cutanée ; gel p appl cut"
"777163241";"ADAPALENE TEVA 0,1 % gel : T/30g / adapalène * 0,1 % ; voie cutanée ; gel p appl cut"
"777163242";"ADAPALENE WINTHROP 0,1 % gel : T/30g / adapalène * 0,1 % ; voie cutanée ; gel p appl cut"
"777163243";"ADENURIC 80MG CPR"
"777163244";"ADENYL 60 mg cp / adénosine phosphate * 60 mg ; voie orale ; cp"
"777163245";"ADENYL 60 mg cp : B/30 / adénosine phosphate * 60 mg ; voie orale ; cp"
"777163246";"ADEPAL CPR"
"777163247";"ADRENALINE AGUETTANT 1 mg/1 ml sol inj : 10Amp/1ml / adrénaline * 1 mg/ml ; voie parentérale ; sol inj"
"777159657";"AMOX/AC.CLAV BGA 500/62,5 C. / acide clavulanique (sel de K) * 62,5 mg + amoxicilline * 500 mg ; voie orale ; cp"
"777159658";"AMOX/AC.CLAV CRT 500/62,5 C. / acide clavulanique (sel de K) * 62,5 mg + amoxicilline * 500 mg ; voie orale ; cp"
"777159659";"AMOX/AC.CLAV PAN 2G/200MG FL / acide clavulanique (sel de K) * 200 mg + amoxicilline (sodique) * 2 g ; voie parentérale ; pdre p sol p perf"
"777159660";"AMOXICILLINE/ACIDE CLAVULANIQUE RATIO 1 g/125 mg pdre p susp buv adulte : Sach-dose/12 / acide clavulanique (sel de K) * 125 mg + amoxicilline * 1 g ; voie orale ; pdre p susp buv"
"777159661";"AMOXICILLINE/ACIDE CLAVULANIQUE RPG 100 mg/12,5 mg/ml pdre p susp buv nourrisson : Fl/30ml / acide clavulanique (sel de K) * 12,5 mg/ml + amoxicilline * 100 mg/ml ; voie orale ; pdre p susp buv"
"777159662";"AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ 1 g/125 mg pdre p susp buv adulte / acide clavulanique (sel de K) * 125 mg + amoxicilline * 1 g ; voie orale ; pdre p susp buv"
"777159663";"AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ 100 mg/12,5 mg/ml pdre p susp buv enfant / acide clavulanique (sel de K) * 12,5 mg/ml + amoxicilline * 100 mg/ml ; voie orale ; pdre p susp buv"
"777159664";"AMOX/AC.CLAV SDZ 100MG BB.30ML / acide clavulanique (sel de K) * 12,5 mg/ml + amoxicilline * 100 mg/ml ; voie orale ; pdre p susp buv"
"777159665";"AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ 500 mg/50 mg pdre p sol inj enfant nourrisson / acide clavulanique (sel de K) * 50 mg + amoxicilline (sodique) * 500 mg ; voie parentérale ; pdre p sol inj"
"777159667";"AMOX/AC.CLAV SDZ 2G/200MG FL / acide clavulanique (sel de K) * 200 mg + amoxicilline (sodique) * 2 g ; voie parentérale ; pdre p sol p perf"
"777159668";"AMOX/AC.CLAV ZEN 500/62,5 C. / acide clavulanique (sel de K) * 62,5 mg + amoxicilline * 500 mg ; voie orale ; cp"
"777159669";"AMOXICILLINE/ACIDE CLAVULANIQUE ZYDUS 100 mg/12,5 mg/ml pdre p susp buv nourrisson / acide clavulanique (sel de K) * 12,5 mg/ml + amoxicilline * 100 mg/ml ; voie orale ; pdre p susp buv"
"777159670";"AMPHOSCA ORCHITINE cp à  croquer"
"777159671";"AMYCOR 1 % sol p appl loc / bifonazole * 1 % ; voie cutanée ; sol p appl cut"
"777159672";"AMYCOR 1% SOL LOC FV15ML / bifonazole * 1 % ; voie cutanée ; sol p appl cut"
"777159673";"ANAFRANIL 10 mg cp enr : B/60 / clomipramine chlorhydrate * 10 mg ; voie orale ; cp"
"777159674";"ANAFRANIL 25 mg cp enr / clomipramine chlorhydrate * 25 mg ; voie orale ; cp"
"777159676";"ANAFRANIL 75MG CPR PELLIC"
"777159677";"AMODEX 500 mg gél : B/12 / amoxicilline * 500 mg ; voie orale ; gél"
"777159678";"AMOXICILLINE ALMUS 250 mg/5 ml pdre p susp buv : Fl/60ml / amoxicilline * 250 mg/5 ml ; voie orale ; pdre p susp buv"
"777159679";"AMOXICILLINE ALMUS 500 mg/5 ml pdre p susp buv en flacon : Fl/60ml / amoxicilline * 500 mg/5 ml ; voie orale ; pdre p susp buv"
"777159680";"AMOXICILLINE ARW 250MG BUV60ML / amoxicilline * 250 mg/5 ml ; voie orale ; pdre p susp buv"
"777159681";"AMOXICILLINE ARROW 500 mg/5 ml pdre p susp buv : Fl/36g / amoxicilline * 500 mg/5 ml ; voie orale ; pdre p susp buv"
"777159682";"AMOXICILLINE CRT 250MG BUV60ML / amoxicilline * 250 mg/5 ml ; voie orale ; pdre p susp buv"
"777159683";"AMOXICILLINE CRISTERS 250 mg/5 ml pdre p susp buv : F/36g / amoxicilline * 250 mg/5 ml ; voie orale ; pdre p susp buv"
"777159685";"AMOXICILLINE MYLAN 1 g cp dispers : B/6 / amoxicilline * 1 g ; voie orale ; cp dispers"
"777159686";"AMOXICILLINE MYL 250MG BUV60ML / amoxicilline * 250 mg/5 ml ; voie orale ; pdre p susp buv"
"777159687";"AMOXICILLINE PANPHARMA 1 g pdre p sol inj / amoxicilline (sodique) * 1 g ; voie parentérale ; pdre p sol inj"
"777159688";"AMOXICILLINE PANPHARMA 1 g/5 ml pdre/solv p sol inj IM : Fl+Solv/5ml / amoxicilline (sodique) * 1 g ; voie parentérale ; pdre/solv p sol inj"
"777159689";"AMOXICILLINE PAN 2G INJ FL / amoxicilline (sodique) * 2 g ; voie parentérale ; pdre p sol inj"
"777159690";"AMOXICILLINE QUALIMED 250 mg/5 ml pdre p susp buv / amoxicilline * 250 mg/5 ml ; voie orale ; pdre p susp buv"
"777159691";"AMOXICILLINE RATIO 125 mg/5 ml pdre p susp buv : Fl/36g / amoxicilline * 125 mg/5 ml ; voie orale ; pdre p susp buv"
"777159692";"AMOXICILLINE RATIO 250 mg/5 ml pdre p susp buv / amoxicilline * 250 mg/5 ml ; voie orale ; pdre p susp buv"
"777159694";"AMOXICILLINE RPG 250 mg/5 ml pdre p susp buv / amoxicilline * 250 mg/5 ml ; voie orale ; pdre p susp buv"
"777159695";"AMOXICILLINE SDZ 500MG BUV60ML / amoxicilline * 500 mg/5 ml ; voie orale ; pdre p susp buv"
