"901000000409";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000409";"1015";"comprimé(s) à croquer et à sucer";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000409";""
"901000000416";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000416";"1015";"comprimé(s) dispersible(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000416";""
"901000000421";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000421";"1015";"comprimé(s) pour contactologie";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000421";""
"901000000436";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000436";"1015";"dispositif(s) vaginal(aux) à libération prolongée";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000436";""
"901000000461";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000461";"1015";"film(s) vaginal(aux)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000461";""
"901000000628";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000628";"1015";"bar(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000628";""
"901000000645";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000645";"1015";"M UI/ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000645";""
"901000000579";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000579";"1015";"sachet(s) de poudre + ampoule(s) de solution";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000579";""
"901000000599";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000599";"1015";"unidose(s) de 0,2 ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000599";""
"901000000650";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000650";"1015";"Unité(s) Centre d'Évaluation et d'Information de la Pharmacodépendance/ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000650";""
"901000000676";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000676";"1015";"creuset(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000676";""
"901000000677";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000677";"1015";"Protein Nitrogen Unit(s)/ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000677";""
"901000000686";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000686";"1015";"GBq/ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000686";""
"901000000434";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000434";"1015";"patch(es)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000434";""
"901000000449";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000449";"1015";"dose(s) de 5 ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000449";""
"901001000035";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000035";"1015";"évaporateur(s) mobile(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000035";""
"901001000043";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000043";"1015";"flacon(s) de lyophilisat";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000043";""
"901000000142";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000142";"1015";"gomme(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000142";""
"901000000522";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000522";"1015";"implant(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000522";""
"901000000529";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000529";"1015";"irrigation(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000529";""
"901000000672";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000672";"1015";"kU";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000672";""
"901000000152";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000152";"1015";"m3";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000152";""
"901000000703";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000703";"1015";"mEq/litre";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000703";""
"901000000638";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000638";"1015";"mg/goutte";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000638";""
"901000000063";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000063";"1015";"milliosmole(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000063";""
"901000000151";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000151";"1015";"m²";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000151";""
"901000000157";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000157";"1015";"ovule(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000157";""
"901000000722";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000722";"1015";"par an";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000722";""
"901001000062";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000062";"1015";"pilulier(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000062";""
"901000000164";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000164";"1015";"poche(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000164";""
"901001000148";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000148";"1015";"poche(s) ecoflac";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000148";""
"901000000001";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000001";"1015";"%";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000001";""
"901000000625";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000625";"1015";"µg/g";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000625";""
"901000000020";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000020";"1015";"administration(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000020";""
"901001000002";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000002";"1015";"ampoule(s) de diluant";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000002";""
"901000000664";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000664";"1015";"bain(s) d'oreille";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000664";""
"901000000368";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000368";"1015";"bidon(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000368";""
"901001000018";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000018";"1015";"boîte(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000018";""
"901000000375";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000375";"1015";"bouteille(s) de gaz";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000375";""
"901000000396";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000396";"1015";"cartouche(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000396";""
"901000000125";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000125";"1015";"cm";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000125";""
"901000000661";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000661";"1015";"cuillère(s)-mesure de 2 ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000661";""
"901000000411";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000411";"1015";"comprimé(s) à double noyau gastrorésistant";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000411";""
"901001000166";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000166";"1015";"pulvérisateur(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000166";""
"901000000577";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000577";"1015";"sachet(s) bicompartimenté(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000577";""
"901000000169";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000169";"1015";"seconde(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000169";""
"901001000091";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000091";"1015";"seringue(s) de solvant";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000091";""
"901001000125";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000125";"1015";"stylo(s) prérempli(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000125";""
"901001000103";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000103";"1015";"tube(s) canule";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000103";""
"901000000084";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000084";"1015";"Unité(s) antigéniques";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000084";""
"901000000108";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000108";"1015";"Unité(s) d'Inactivation de Kallidocréine";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000108";""
"901000000174";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000174";"1015";"Unité(s) Spécifique(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000174";""
"901000000658";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000658";"1015";"trash unit(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000658";""
"901000000595";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000595";"1015";"trempage(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000595";""
"901001000101";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000101";"1015";"trousse(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000101";""
"901000000081";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000081";"1015";"TRU";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000081";""
"901000000596";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000596";"1015";"tube(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000596";""
"901001000102";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000102";"1015";"tube(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000102";""
"901001000192";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000192";"1015";"tube(s) airless";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000192";""
"901000000597";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000597";"1015";"tube(s) canule(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000597";""
"901000000082";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000082";"1015";"Unité(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000082";""
"901000000647";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000647";"1015";"U/g";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000647";""
"901000000648";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000648";"1015";"U/ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000648";""
"901000000096";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000096";"1015";"Urines Analysis";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000096";""
"901000000097";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000097";"1015";"Unité(s) d'Activation Enzymatique";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000097";""
"901000000098";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000098";"1015";"Unité(s) Anti-Héparine";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000098";""
"901000000649";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000649";"1015";"Unité(s) Anti-Héparine/ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000649";""
"901000000083";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000083";"1015";"Unité(s) Allergan";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000083";""
"901000000099";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000099";"1015";"Unité(s) Anti-Thrombine";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000099";""
"901000000682";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000682";"1015";"Unité(s) Anti-Thrombine/g";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000682";""
"901000000100";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000100";"1015";"Unité(s) ATEE";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000100";""
"901000000085";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000085";"1015";"Unité(s) Centre d'Évaluation et d'Information de la Pharmacodépendance";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000085";""
"901000000086";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000086";"1015";"Unité(s) CHb";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000086";""
"901000000103";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000103";"1015";"Unité(s) antigène D";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000103";""
"901000000713";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000713";"1015";"U DL 50";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000713";""
"901000000087";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000087";"1015";"Unité(s) Enzyme-Linked ImmunoSorbent Assay";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000087";""
"901000000088";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000088";"1015";"Unité(s) Fédération Internationale Pharmaceutique";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000088";""
"901000000104";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000104";"1015";"Unité(s) Formant Plages";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000104";""
"901000000089";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000089";"1015";"Unité(s) Hartsell";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000089";""
"901000000105";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000105";"1015";"UI";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000105";""
"901000000685";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000685";"1015";"UI/cm²";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000685";""
"901000000651";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000651";"1015";"UI/g";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000651";""
"901000000653";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000653";"1015";"UI/ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000653";""
"901000000106";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000106";"1015";"UI Anti-Xa";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000106";""
"901000000702";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000702";"1015";"UI Anti-Xa/ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000702";""
"901000000655";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000655";"1015";"Unité(s) d'Inactivation de Kallidocréine/ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000655";""
"901000000091";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000091";"1015";"Unité(s) Klobusitzky";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000091";""
"901000000092";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000092";"1015";"Unité(s) Mérieux";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000092";""
"901000000093";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000093";"1015";"Unité(s) Medical Research Council";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000093";""
"901000000697";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000697";"1015";"flacon(s) de solvant";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000697";""
"901000000071";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000071";"1015";"partie(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000071";""
"901000000090";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000090";"1015";"Unité(s) HDB";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000090";""
"901001000104";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000104";"1015";"tube(s) canule unidose";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000104";""
"901000000102";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000102";"1015";"Unité(s) Clin-Byla";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000102";""
"901000000652";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000652";"1015";"UI/goutte";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000652";""
"901900000001";"UNIT_MEASURE.CODE_UNIT_MEASURE.901900000001";"1015";"mg/h";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901900000001";""
"901900000002";"UNIT_MEASURE.CODE_UNIT_MEASURE.901900000002";"1015";"µg/h";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901900000002";""
"901900000003";"UNIT_MEASURE.CODE_UNIT_MEASURE.901900000003";"1015";"g/h";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901900000003";""
"901900000004";"UNIT_MEASURE.CODE_UNIT_MEASURE.901900000004";"1015";"ml/h";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901900000004";""
"901900000005";"UNIT_MEASURE.CODE_UNIT_MEASURE.901900000005";"1015";"UI/h";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901900000005";""
"901000000732";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000732";"1015";"toutes les 3 à 4 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000732";""
"901000000731";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000731";"1015";"toutes les 2 à 3 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000731";""
"901000000728";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000728";"1015";"toutes les 6 à 8 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000728";""
"901000000730";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000730";"1015";"toutes les 8 à 12 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000730";""
"901000000733";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000733";"1015";"toutes les 1 à 2 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000733";""
"901000000729";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000729";"1015";"toutes les 4 à 8 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000729";""
"901000000727";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000727";"1015";"toutes les 4 à 5 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000727";""
"901000000736";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000736";"1015";"toutes les 6 à 72 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000736";""
"901000000735";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000735";"1015";"toutes les 4 à 72 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000735";""
"901000000734";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000734";"1015";"toutes les 3 à 6 heures";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000734";""
"901001000022";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000022";"1015";"bouchon(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000022";""
"901000000109";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000109";"1015";"Unité(s) Mellaby";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000109";""
"901000000598";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000598";"1015";"unidose(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000598";""
"901001000106";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000106";"1015";"unidose(s)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000106";""
"901000000674";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000674";"1015";"unidose(s) de 0,35 ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000674";""
"901000000600";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000600";"1015";"unidose(s) de 0,4 ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000600";""
"901000000675";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000675";"1015";"unidose(s) de 3,5 ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000675";""
"901000000673";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000673";"1015";"unidose(s) de 5 ml";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000673";""
"901001000107";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000107";"1015";"unidose(s) avec applicateur";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000107";""
"901000000110";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000110";"1015";"Unité(s) National Institutes of Health";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000110";""
"901000000666";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000666";"1015";"unité(s) de prise";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000666";""
"901000000111";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000111";"1015";"Unité(s) Pharmacopée Européenne";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000111";""
"901000000094";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000094";"1015";"Unité(s) Pharmacopée Européenne";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000094";""
"901000000656";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000656";"1015";"Unité(s) Pharmacopée Européenne/dose";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000656";""
"901000000095";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000095";"1015";"Unité(s) Speywood";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000095";""
