"901000003210";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003210";"1015";"bande plâtrée";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003210"
"901000003743";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003743";"1015";"bandelette";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003743"
"901000003080";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003080";"1015";"bec";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003080"
"901000004301";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004301";"1015";"bentoo";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004301"
"901000003252";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003252";"1015";"béquille";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003252"
"901000001012";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001012";"1015";"berlingot";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001012"
"901001000176";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000176";"1015";"berlingot";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000176"
"901000003634";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003634";"1015";"bermuda";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003634"
"901000004178";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004178";"1015";"beurre";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004178"
"901000003245";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003245";"1015";"biberon";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003245"
"901000003012";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003012";"1015";"biberonnerie (biberons, capuchons,tétines, syst.)";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003012"
"901000003106";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003106";"1015";"bidet";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003106"
"901000000368";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000368";"1015";"bidon";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000368"
"901001000017";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000017";"1015";"bidon";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000017"
"901000003516";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003516";"1015";"bille";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003516"
"901000003517";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003517";"1015";"bille pour usage chirurgical";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003517"
"901000005028";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000005028";"1015";"bille de remise en suspension";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000005028"
"901000004319";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004319";"1015";"birâpe";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004319"
"901000003700";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003700";"1015";"biscotte";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003700"
"901000003701";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003701";"1015";"biscuit";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003701"
"901000004205";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004205";"1015";"bistouri";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004205"
"901000003305";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003305";"1015";"blaireau";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003305"
"901000003664";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003664";"1015";"blinis";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003664"
"901000001013";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001013";"1015";"blister";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001013"
"901001000111";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000111";"1015";"blister";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000111"
"901000001014";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001014";"1015";"blister double";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001014"
"901001000196";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000196";"1015";"blister double";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000196"
"901001000130";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000130";"1015";"blister prédécoupé";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000130"
"901000001015";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001015";"1015";"blister prédécoupé";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001015"
"901000001016";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001016";"1015";"blister rigide double";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001016"
"901001000195";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000195";"1015";"blister rigide double";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000195"
"901000004014";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004014";"1015";"bloc";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004014"
"901000003217";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003217";"1015";"blocage claviculaire";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003217"
"901000003219";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003219";"1015";"blocage d'épaule";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003219"
"901000003633";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003633";"1015";"blouson";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003633"
"901000003392";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003392";"1015";"blush";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003392"
"901001000018";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000018";"1015";"boîte";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000018"
"901001000020";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000020";"1015";"boîte poudreuse";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000020"
"901001000132";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000132";"1015";"boîtier";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000132"
"901000001017";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001017";"1015";"bocal";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001017"
"901001000131";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000131";"1015";"bocal";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000131"
"901000004028";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004028";"1015";"capsules gynécologiques";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004028"
"901000004037";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004037";"1015";"capsule à mâcher";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004037"
"901000004030";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004030";"1015";"capsule molle";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004030"
"901000004032";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004032";"1015";"capsule molle buccale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004032"
"901000004033";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004033";"1015";"capsule molle gastrorésistante";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004033"
"901000004569";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004569";"1015";"capsule molle à libération modifiée";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004569"
"901000004031";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004031";"1015";"capsule molle à libération prolongée";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004031"
"901000004034";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004034";"1015";"capsule molle orale et vaginale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004034"
"901000004035";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004035";"1015";"capsule molle rectale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004035"
"901000004036";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004036";"1015";"capsule molle vaginale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004036"
"901000000393";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000393";"1015";"capsule orale et vaginale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000393"
"901000004029";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004029";"1015";"capsule pour inhalation";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004029"
"901000000394";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000394";"1015";"capsule rectale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000394"
"901000000123";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000123";"1015";"capsule";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000123"
"901001000139";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000139";"1015";"capsule";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000139"
"901000000395";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000395";"1015";"capsule vaginale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000395"
"901000003035";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003035";"1015";"capteur";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003035"
"901000003100";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003100";"1015";"capuchon";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003100"
"901000003648";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003648";"1015";"caraco";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003648"
"901000003635";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003635";"1015";"cardigan";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003635"
"901000003438";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003438";"1015";"carré";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003438"
"901000003120";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003120";"1015";"carte";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003120"
"901000001028";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001028";"1015";"carton";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001028"
"901001000140";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000140";"1015";"carton";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000140"
"901000000396";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000396";"1015";"cartouche";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000396"
"901001000024";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000024";"1015";"cartouche";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000024"
"901000001029";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001029";"1015";"cartouche bicompartimentée";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001029"
"901001000025";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000025";"1015";"cartouche bicompartimentée";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000025"
"901001000178";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000178";"1015";"cartouche en stylo prérempli";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000178"
"901000001123";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001123";"1015";"cartouche en stylo prérempli";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001123"
"901000003520";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003520";"1015";"cartouche pour inhalation buccale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003520"
"901000000397";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000397";"1015";"cartuject";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000397"
"901000004184";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004184";"1015";"casier";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004184"
"901000004622";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004622";"1015";"casque";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004622"
"901000004311";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004311";"1015";"cassette";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004311"
"901000001030";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000001030";"1015";"cassolette";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000001030"
"901001000141";"UNIT_MEASURE.CODE_UNIT_MEASURE.901001000141";"1015";"cassolette";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901001000141"
"901000000669";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000669";"1015";"cataplasme";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000669"
"901000003068";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003068";"1015";"cathéter";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003068"
"901000003588";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003588";"1015";"CCMA";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003588"
"901000003258";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003258";"1015";"ceinture";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003258"
"901000003263";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003263";"1015";"ceinture abdominale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003263"
"901000003259";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003259";"1015";"ceinture attache-bas";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003259"
"901000003417";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003417";"1015";"ceintures de confort et de maintien";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003417"
"901000003264";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003264";"1015";"ceinture lombaire";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003264"
"901000003260";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003260";"1015";"ceinture de maternité";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003260"
"901000003261";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003261";"1015";"ceinture ombilicale";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003261"
"901000003265";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003265";"1015";"ceinture pelvienne";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003265"
"901000003262";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003262";"1015";"ceinture de sécurité";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003262"
"901000004180";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000004180";"1015";"ceinture épigastrique";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000004180"
"901000000714";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000714";"1015";"ce jour";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000714"
"901000000124";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000124";"1015";"centilitre";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000124"
"901000000125";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000000125";"1015";"centimètre";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000000125"
"901000003294";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003294";"1015";"centre de thalassothérapie";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003294"
"901000003339";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003339";"1015";"cerceau de lit";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003339"
"901000003589";"UNIT_MEASURE.CODE_UNIT_MEASURE.901000003589";"1015";"CGA";"Y";"Y";"UNIT_MEASURE.CODE_UNIT_MEASURE_ABRV.901000003589"
