"348864";"79693";"5";"O";"";"I";"";"";"31";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348865";"79694";"";"S";"";"O";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348866";"79694";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348867";"79694";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348868";"79694";"5";"O";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348869";"79695";"";"S";"";"O";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348870";"79695";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348871";"79695";"7";"N";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";": "
"348872";"79695";"9";"S";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348873";"79695";"6";"T";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348874";"79695";"";"S";"";"I";"";"";"6";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348875";"79695";"7";"N";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";": "
"348876";"79695";"9";"S";"";"I";"";"";"8";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348877";"79695";"6";"T";"";"I";"";"";"9";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348878";"79695";"";"S";"";"I";"";"";"10";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348879";"79695";"5";"O";"";"I";"";"";"11";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348880";"79696";"";"S";"";"I";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348881";"79696";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348882";"79696";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348883";"79696";"";"S";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348884";"79696";"";"S";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348885";"79696";"";"S";"";"I";"";"";"6";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348886";"79696";"";"S";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348887";"79696";"";"S";"";"I";"";"";"8";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348888";"79696";"";"S";"";"I";"";"";"9";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348889";"79696";"";"S";"";"I";"";"";"10";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348890";"79696";"";"S";"";"I";"";"";"11";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348891";"79696";"";"S";"";"I";"";"";"12";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348892";"79696";"";"S";"";"I";"";"";"13";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348893";"79696";"";"S";"";"I";"";"";"14";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348894";"79696";"";"S";"";"I";"";"";"15";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348895";"79696";"";"S";"";"I";"";"";"16";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348896";"79696";"";"S";"";"I";"";"";"17";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348897";"79696";"";"S";"";"I";"";"";"18";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348898";"79696";"";"S";"";"I";"";"";"19";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348899";"79696";"";"S";"";"I";"";"";"20";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348900";"79696";"";"S";"";"I";"";"";"21";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348901";"79696";"";"S";"";"I";"";"";"22";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348902";"79696";"";"S";"";"I";"";"";"23";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348903";"79696";"";"S";"";"I";"";"";"24";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348904";"79696";"";"S";"";"I";"";"";"25";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348905";"79696";"";"S";"";"I";"";"";"26";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348906";"79696";"";"S";"";"I";"";"";"27";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348907";"79696";"";"S";"";"I";"";"";"28";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348908";"79696";"";"S";"";"I";"";"";"29";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348909";"79696";"";"S";"";"I";"";"";"30";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348910";"79696";"5";"O";"";"I";"";"";"31";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348911";"79697";"";"S";"";"I";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348912";"79697";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348913";"79697";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348914";"79697";"";"S";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348915";"79697";"";"S";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348916";"79697";"";"S";"";"I";"";"";"6";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348917";"79697";"";"S";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348918";"79697";"";"S";"";"I";"";"";"8";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348919";"79697";"";"S";"";"I";"";"";"9";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348920";"79697";"";"S";"";"I";"";"";"10";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348921";"79697";"";"S";"";"I";"";"";"11";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348922";"79697";"";"S";"";"I";"";"";"12";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348923";"79697";"";"S";"";"I";"";"";"13";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348924";"79697";"";"S";"";"I";"";"";"14";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348925";"79697";"";"S";"";"I";"";"";"15";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348926";"79697";"";"S";"";"I";"";"";"16";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348927";"79697";"";"S";"";"I";"";"";"17";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348928";"79697";"";"S";"";"I";"";"";"18";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348929";"79697";"";"S";"";"I";"";"";"19";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348930";"79697";"";"S";"";"I";"";"";"20";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348931";"79697";"";"S";"";"I";"";"";"21";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348932";"79697";"";"S";"";"I";"";"";"22";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348933";"79697";"";"S";"";"I";"";"";"23";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348934";"79697";"";"S";"";"I";"";"";"24";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348935";"79697";"";"S";"";"I";"";"";"25";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348936";"79697";"";"S";"";"I";"";"";"26";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348937";"79697";"";"S";"";"I";"";"";"27";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348938";"79697";"";"S";"";"I";"";"";"28";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348939";"79697";"";"S";"";"I";"";"";"29";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348940";"79697";"";"S";"";"I";"";"";"30";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348941";"79697";"5";"O";"";"I";"";"";"31";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348942";"79698";"";"S";"";"I";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348943";"79698";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348944";"79698";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348945";"79698";"";"S";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348946";"79698";"";"S";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348947";"79698";"";"S";"";"I";"";"";"6";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348948";"79698";"";"S";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348949";"79698";"";"S";"";"I";"";"";"8";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348950";"79698";"";"S";"";"I";"";"";"9";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348951";"79698";"";"S";"";"I";"";"";"10";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348952";"79698";"";"S";"";"I";"";"";"11";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348953";"79698";"";"S";"";"I";"";"";"12";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348954";"79698";"";"S";"";"I";"";"";"13";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348955";"79698";"";"S";"";"I";"";"";"14";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348956";"79698";"";"S";"";"I";"";"";"15";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348957";"79698";"";"S";"";"I";"";"";"16";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348958";"79698";"";"S";"";"I";"";"";"17";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348959";"79698";"";"S";"";"I";"";"";"18";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348960";"79698";"";"S";"";"I";"";"";"19";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348961";"79698";"";"S";"";"I";"";"";"20";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348962";"79698";"";"S";"";"I";"";"";"21";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348963";"79698";"";"S";"";"I";"";"";"22";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348964";"79698";"";"S";"";"I";"";"";"23";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348965";"79698";"";"S";"";"I";"";"";"24";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348966";"79698";"";"S";"";"I";"";"";"25";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348967";"79698";"";"S";"";"I";"";"";"26";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348968";"79698";"";"S";"";"I";"";"";"27";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348969";"79698";"";"S";"";"I";"";"";"28";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348970";"79698";"";"S";"";"I";"";"";"29";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348971";"79698";"";"S";"";"I";"";"";"30";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348972";"79698";"5";"O";"";"I";"";"";"31";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348973";"79699";"";"S";"";"O";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348974";"79699";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348975";"79699";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348976";"79699";"4";"D";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348977";"79699";"3";"S";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348978";"79699";"6";"T";"";"I";"";"";"6";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348979";"79699";"3";"S";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348980";"79699";"6";"T";"";"I";"";"";"8";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348981";"79699";"";"S";"";"I";"";"";"9";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348982";"79699";"5";"O";"";"I";"";"";"10";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348983";"79700";"";"S";"";"O";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348984";"79700";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348985";"79700";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348986";"79700";"4";"D";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348987";"79700";"";"S";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348988";"79700";"7";"N";"";"I";"";"";"6";"Y";"N";"";"";"";"";"0";"";"";"";"";"";"";": "
"348989";"79700";"";"S";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348990";"79700";"7";"N";"";"I";"";"";"8";"Y";"N";"";"";"";"";"0";"";"";"";"";"";"";": "
"348991";"79700";"";"S";"";"I";"";"";"9";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348992";"79700";"7";"N";"";"I";"";"";"10";"Y";"N";"";"";"";"";"0";"";"";"";"";"";"";": "
"348993";"79700";"";"S";"";"I";"";"";"11";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348994";"79700";"5";"O";"";"I";"";"";"12";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348995";"79701";"";"S";"";"O";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348996";"79701";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348997";"79701";"3";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348998";"79701";"6";"T";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"348999";"79701";"";"S";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349000";"79701";"4";"D";"";"I";"";"";"6";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349001";"79701";"3";"S";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349002";"79701";"6";"T";"";"I";"";"";"8";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349003";"79701";"3";"S";"";"I";"";"";"9";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349004";"79701";"6";"T";"";"I";"";"";"10";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349005";"79701";"";"S";"";"I";"";"";"11";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349006";"79701";"5";"O";"";"I";"";"";"12";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349007";"79702";"";"S";"";"O";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349008";"79702";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349009";"79702";"3";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349010";"79702";"6";"T";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349011";"79702";"";"S";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349012";"79702";"4";"D";"";"I";"";"";"6";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349013";"79702";"3";"S";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349014";"79702";"6";"T";"";"I";"";"";"8";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349015";"79702";"3";"S";"";"I";"";"";"9";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349016";"79702";"6";"T";"";"I";"";"";"10";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349017";"79702";"";"S";"";"I";"";"";"11";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349018";"79702";"5";"O";"";"I";"";"";"12";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349019";"79703";"";"S";"";"I";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349020";"79703";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349021";"79703";"7";"N";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";": "
"349022";"79703";"9";"S";"";"I";"";"";"4";"Y";"N";"";"";"";"";"0";"43";"";"";"";"";"";""
"349023";"79703";"6";"T";"";"I";"";"";"5";"Y";"N";"";"";"";"";"0";"43";"";"";"";"";"";""
"349024";"79703";"";"S";"";"I";"";"";"6";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349025";"79703";"5";"O";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349026";"79704";"";"S";"";"I";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349027";"79704";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349028";"79704";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349029";"79704";"";"S";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349030";"79704";"5";"O";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349031";"79705";"";"S";"";"I";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349032";"79705";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349033";"79705";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349034";"79705";"";"S";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349035";"79705";"5";"O";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349036";"79706";"";"S";"";"I";"";"";"1";"Y";"N";"";"";"";"";"0";"10";"";"";"";"";"";""
"349037";"79706";"7";"N";"";"I";"";"";"2";"Y";"N";"";"";"";"";"0";"10";"";"";"";"";"";": "
"349038";"79706";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"0";"10";"";"";"";"";"";""
"349039";"79706";"7";"N";"";"I";"";"";"4";"Y";"N";"";"";"";"";"0";"10";"";"";"";"";"";": "
"349040";"79706";"";"S";"";"I";"";"";"5";"Y";"N";"";"";"";"";"0";"10";"";"";"";"";"";""
"349041";"79706";"7";"N";"";"I";"";"";"6";"Y";"N";"";"";"";"";"0";"10";"";"";"";"";"";": "
"349042";"79706";"";"S";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349043";"79706";"5";"O";"";"I";"";"";"8";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349044";"79707";"";"S";"";"I";"";"";"1";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349045";"79707";"";"S";"";"I";"";"";"2";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349046";"79707";"";"S";"";"I";"";"";"3";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349047";"79707";"";"S";"";"I";"";"";"4";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349048";"79707";"7";"N";"";"I";"";"";"5";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";": "
"349049";"79707";"";"S";"";"I";"";"";"6";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";""
"349050";"79707";"7";"F";"";"I";"";"";"7";"Y";"N";"";"";"";"";"";"";"";"";"";"";"";": "
